docid	position	length	mention	url	lang	qid	qid_in_refs	freq_bin
ja-6700	52	6	日本野球機構	http://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E9%87%8E%E7%90%83%E6%A9%9F%E6%A7%8B	ja	Q60777054	False	4
ja-6700	59	4	プロ野球	http://ja.wikipedia.org/wiki/%E3%83%97%E3%83%AD%E9%87%8E%E7%90%83	ja	Q907328	True	5
ja-6700	79	9	オールスターゲーム	http://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%BC%E3%83%AB%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%B2%E3%83%BC%E3%83%A0_(%E6%97%A5%E6%9C%AC%E3%83%97%E3%83%AD%E9%87%8E%E7%90%83)	ja	Q5353623	True	4
ja-6700	93	3	新潟市	http://ja.wikipedia.org/wiki/%E6%96%B0%E6%BD%9F%E5%B8%82	ja	Q179691	True	4
ja-6700	104	4	新潟県営	http://ja.wikipedia.org/wiki/%E6%96%B0%E6%BD%9F%E7%9C%8C	ja	Q132705	True	5
ja-6700	109	3	新球場	http://ja.wikipedia.org/wiki/%E9%87%8E%E7%90%83%E5%A0%B4	ja	Q595452	True	4
ja-6700	143	4	泉田裕彦	http://ja.wikipedia.org/wiki/%E6%B3%89%E7%94%B0%E8%A3%95%E5%BD%A6	ja	Q1620229	True	2
ja-6700	251	6	国民体育大会	http://ja.wikipedia.org/wiki/%E5%9B%BD%E6%B0%91%E4%BD%93%E8%82%B2%E5%A4%A7%E4%BC%9A	ja	Q6978652	True	4
ja-6700	282	6	新潟中越地震	http://ja.wikipedia.org/wiki/%E6%96%B0%E6%BD%9F%E7%9C%8C%E4%B8%AD%E8%B6%8A%E5%9C%B0%E9%9C%87	ja	Q1091247	True	3
ja-6700	440	7	新潟スタジアム	http://ja.wikipedia.org/wiki/%E6%96%B0%E6%BD%9F%E3%82%B9%E3%82%BF%E3%82%B8%E3%82%A2%E3%83%A0	ja	Q494749	True	3
ja-6702	46	6	バレンシア市	http://ja.wikipedia.org/wiki/%E3%83%90%E3%83%AC%E3%83%B3%E3%82%B7%E3%82%A2%E5%B8%82	ja	Q8818	True	5
ja-6702	242	17	ホセ・ルイス・ロドリゲス・サパテロ	http://ja.wikipedia.org/wiki/%E3%83%9B%E3%82%BB%E3%83%BB%E3%83%AB%E3%82%A4%E3%82%B9%E3%83%BB%E3%83%AD%E3%83%89%E3%83%AA%E3%82%B2%E3%82%B9%E3%83%BB%E3%82%B5%E3%83%91%E3%83%86%E3%83%AD	ja	Q41395	True	4
ja-6702	316	10	フアン・カルロス1世	http://ja.wikipedia.org/wiki/%E3%83%95%E3%82%A2%E3%83%B3%E3%83%BB%E3%82%AB%E3%83%AB%E3%83%AD%E3%82%B91%E4%B8%96_(%E3%82%B9%E3%83%9A%E3%82%A4%E3%83%B3%E7%8E%8B)	ja	Q19943	True	4
ja-6702	338	4	欧州議会	http://ja.wikipedia.org/wiki/%E6%AC%A7%E5%B7%9E%E8%AD%B0%E4%BC%9A	ja	Q8889	True	5
ja-6706	60	7	ナンセン難民賞	http://ja.wikipedia.org/wiki/%E3%83%8A%E3%83%B3%E3%82%BB%E3%83%B3%E9%9B%A3%E6%B0%91%E8%B3%9E	ja	Q663005	True	3
ja-6706	72	5	富士メガネ	http://ja.wikipedia.org/wiki/%E5%AF%8C%E5%A3%AB%E3%83%A1%E3%82%AC%E3%83%8D	ja	Q11455903	False	2
ja-6706	80	5	金井昭雄氏	http://ja.wikipedia.org/wiki/%E9%87%91%E4%BA%95%E6%98%AD%E9%9B%84	ja	Q11646366	True	1
ja-6706	238	10	フリチョフ・ナンセン	http://ja.wikipedia.org/wiki/%E3%83%95%E3%83%AA%E3%83%81%E3%83%A7%E3%83%95%E3%83%BB%E3%83%8A%E3%83%B3%E3%82%BB%E3%83%B3	ja	Q72292	True	4
ja-6707	47	4	ミサイル	http://ja.wikipedia.org/wiki/%E3%83%9F%E3%82%B5%E3%82%A4%E3%83%AB	ja	Q974850	True	4
ja-6707	76	3	日本海	http://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E6%B5%B7	ja	Q27092	True	5
ja-6707	165	6	テポドン2号	http://ja.wikipedia.org/wiki/%E3%83%86%E3%83%9D%E3%83%89%E3%83%B32%E5%8F%B7	ja	Q252023	True	3
ja-6707	227	4	万景峰号	http://ja.wikipedia.org/wiki/%E4%B8%87%E6%99%AF%E5%B3%B0%E5%8F%B7	ja	Q716141	True	2
ja-6707	309	5	独立記念日	http://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E7%8B%AC%E7%AB%8B%E8%A8%98%E5%BF%B5%E6%97%A5	ja	Q86591	True	4
ja-6711	37	3	カナダ	http://ja.wikipedia.org/wiki/%E3%82%AB%E3%83%8A%E3%83%80	ja	Q16	True	5
ja-6711	53	5	マニトバ州	http://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%8B%E3%83%88%E3%83%90%E5%B7%9E	ja	Q1948	True	5
ja-6711	59	6	牛海綿状脳症	http://ja.wikipedia.org/wiki/%E7%89%9B%E6%B5%B7%E7%B6%BF%E7%8A%B6%E8%84%B3%E7%97%87	ja	Q154666	True	4
ja-6711	276	6	アルバータ州	http://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%83%90%E3%83%BC%E3%82%BF%E5%B7%9E	ja	Q1951	True	5
ja-6715	43	6	日本プロ野球	http://ja.wikipedia.org/wiki/%E3%83%97%E3%83%AD%E9%87%8E%E7%90%83	ja	Q907328	True	5
ja-6715	50	8	福岡ソフトバンク	http://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B2%A1%E3%82%BD%E3%83%95%E3%83%88%E3%83%90%E3%83%B3%E3%82%AF%E3%83%9B%E3%83%BC%E3%82%AF%E3%82%B9	ja	Q129164	True	4
ja-6715	59	3	王貞治	http://ja.wikipedia.org/wiki/%E7%8E%8B%E8%B2%9E%E6%B2%BB	ja	Q732103	True	4
ja-6715	70	1	胃	http://ja.wikipedia.org/wiki/%E8%83%83	ja	Q1029907	True	5
ja-6715	72	2	腫瘍	http://ja.wikipedia.org/wiki/%E8%85%AB%E7%98%8D	ja	Q133212	True	4
ja-6715	103	8	福岡ヤフードーム	http://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B2%A1%E3%83%89%E3%83%BC%E3%83%A0	ja	Q1365961	True	4
ja-6715	201	4	東京都内	http://ja.wikipedia.org/wiki/%E6%9D%B1%E4%BA%AC%E9%83%BD	ja	Q1490	True	5
ja-6715	206	2	病院	http://ja.wikipedia.org/wiki/%E7%97%85%E9%99%A2	ja	Q16917	True	5
ja-6715	241	4	森脇浩司	http://ja.wikipedia.org/wiki/%E6%A3%AE%E8%84%87%E6%B5%A9%E5%8F%B8	ja	Q217959	True	2
ja-6718	58	6	日本プロ野球	http://ja.wikipedia.org/wiki/%E3%83%97%E3%83%AD%E9%87%8E%E7%90%83	ja	Q907328	True	5
ja-6718	84	4	東京都内	http://ja.wikipedia.org/wiki/%E6%9D%B1%E4%BA%AC%E9%83%BD	ja	Q1490	True	5
ja-6718	93	7	阪神タイガース	http://ja.wikipedia.org/wiki/%E9%98%AA%E7%A5%9E%E3%82%BF%E3%82%A4%E3%82%AC%E3%83%BC%E3%82%B9	ja	Q127635	True	4
ja-6718	210	4	阪神電鉄	http://ja.wikipedia.org/wiki/%E9%98%AA%E7%A5%9E%E9%9B%BB%E6%B0%97%E9%89%84%E9%81%93	ja	Q1140781	True	4
ja-6718	300	7	中日ドラゴンズ	http://ja.wikipedia.org/wiki/%E4%B8%AD%E6%97%A5%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%82%BA	ja	Q209961	True	4
ja-6718	318	4	白井文吾	http://ja.wikipedia.org/wiki/%E7%99%BD%E4%BA%95%E6%96%87%E5%90%BE	ja	Q15055167	True	2
ja-6718	389	4	宮崎恒彰	http://ja.wikipedia.org/wiki/%E5%AE%AE%E5%B4%8E%E6%81%92%E5%BD%B0	ja	Q24870840	False	1
ja-6718	556	12	オリックスブルーウェーブ	http://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%AA%E3%83%83%E3%82%AF%E3%82%B9%E3%83%BB%E3%83%90%E3%83%95%E3%82%A1%E3%83%AD%E3%83%BC%E3%82%BA	ja	Q1328038	True	4
ja-6718	569	10	大阪近鉄バファローズ	http://ja.wikipedia.org/wiki/%E5%A4%A7%E9%98%AA%E8%BF%91%E9%89%84%E3%83%90%E3%83%95%E3%82%A1%E3%83%AD%E3%83%BC%E3%82%BA	ja	Q1069384	True	4
ja-6718	592	6	球界再編問題	http://ja.wikipedia.org/wiki/%E3%83%97%E3%83%AD%E9%87%8E%E7%90%83%E5%86%8D%E7%B7%A8%E5%95%8F%E9%A1%8C_(2004%E5%B9%B4)	ja	Q11336300	True	3
ja-6726	26	3	気象庁	http://ja.wikipedia.org/wiki/%E6%B0%97%E8%B1%A1%E5%BA%81	ja	Q860935	True	4
ja-6726	56	3	宮古島	http://ja.wikipedia.org/wiki/%E5%AE%AE%E5%8F%A4%E5%B3%B6	ja	Q700946	True	4
ja-6726	73	4	先島諸島	http://ja.wikipedia.org/wiki/%E5%85%88%E5%B3%B6%E8%AB%B8%E5%B3%B6	ja	Q697593	True	3
ja-6726	97	4	東シナ海	http://ja.wikipedia.org/wiki/%E6%9D%B1%E3%82%B7%E3%83%8A%E6%B5%B7	ja	Q45341	True	4
ja-6727	61	9	ウィキメディア財団	http://ja.wikipedia.org/wiki/%E3%82%A6%E3%82%A3%E3%82%AD%E3%83%A1%E3%83%87%E3%82%A3%E3%82%A2%E8%B2%A1%E5%9B%A3	ja	Q180	True	4
ja-6727	78	9	ジミー・ウェールズ	http://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%9F%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%AB%E3%82%BA	ja	Q181	True	4
ja-6727	114	15	Campaigns Wikia	http://ja.wikipedia.org/wiki/%E3%82%AD%E3%83%A3%E3%83%B3%E3%83%9A%E3%83%BC%E3%83%B3%E3%83%BB%E3%82%A6%E3%82%A3%E3%82%AD%E3%82%A2	ja	Q15432849	False	1
ja-6727	138	5	wikia	http://ja.wikipedia.org/wiki/%E3%82%A6%E3%82%A3%E3%82%AD%E3%82%A2	ja	Q17459	True	3
ja-6728	58	5	みずほ銀行	http://ja.wikipedia.org/wiki/%E3%81%BF%E3%81%9A%E3%81%BB%E9%8A%80%E8%A1%8C	ja	Q2882956	True	4
ja-6728	64	9	三菱東京UFJ銀行	http://ja.wikipedia.org/wiki/%E4%B8%89%E8%8F%B1%E6%9D%B1%E4%BA%ACUFJ%E9%8A%80%E8%A1%8C	ja	Q988284	True	4
ja-6728	74	6	三井住友銀行	http://ja.wikipedia.org/wiki/%E4%B8%89%E4%BA%95%E4%BD%8F%E5%8F%8B%E9%8A%80%E8%A1%8C	ja	Q2660418	True	4
ja-6728	81	6	住友信託銀行	http://ja.wikipedia.org/wiki/%E4%BD%8F%E5%8F%8B%E4%BF%A1%E8%A8%97%E9%8A%80%E8%A1%8C	ja	Q1688023	True	3
ja-6728	88	8	中央三井信託銀行	http://ja.wikipedia.org/wiki/%E4%B8%AD%E5%A4%AE%E4%B8%89%E4%BA%95%E4%BF%A1%E8%A8%97%E9%8A%80%E8%A1%8C	ja	Q11363595	True	3
ja-6728	105	2	預金	http://ja.wikipedia.org/wiki/%E9%A0%90%E9%87%91	ja	Q10948641	True	4
ja-6728	266	4	北洋銀行	http://ja.wikipedia.org/wiki/%E5%8C%97%E6%B4%8B%E9%8A%80%E8%A1%8C	ja	Q11402354	False	3
ja-6728	271	4	札幌銀行	http://ja.wikipedia.org/wiki/%E6%9C%AD%E5%B9%8C%E9%8A%80%E8%A1%8C	ja	Q11521494	False	2
ja-6728	291	4	十六銀行	http://ja.wikipedia.org/wiki/%E5%8D%81%E5%85%AD%E9%8A%80%E8%A1%8C	ja	Q11404883	False	3
ja-6728	296	6	大垣共立銀行	http://ja.wikipedia.org/wiki/%E5%A4%A7%E5%9E%A3%E5%85%B1%E7%AB%8B%E9%8A%80%E8%A1%8C	ja	Q11433765	False	3
ja-6728	303	4	百五銀行	http://ja.wikipedia.org/wiki/%E7%99%BE%E4%BA%94%E9%8A%80%E8%A1%8C	ja	Q11580676	False	3
ja-6728	308	4	三重銀行	http://ja.wikipedia.org/wiki/%E4%B8%89%E9%87%8D%E9%8A%80%E8%A1%8C	ja	Q11358192	False	2
ja-6728	313	4	第三銀行	http://ja.wikipedia.org/wiki/%E7%AC%AC%E4%B8%89%E9%8A%80%E8%A1%8C	ja	Q11602212	False	3
ja-6728	342	4	新生銀行	http://ja.wikipedia.org/wiki/%E6%96%B0%E7%94%9F%E9%8A%80%E8%A1%8C	ja	Q571997	True	3
ja-6729	61	5	骨髄バンク	http://ja.wikipedia.org/wiki/%E9%AA%A8%E9%AB%84%E3%83%90%E3%83%B3%E3%82%AF	ja	Q11668604	False	2
ja-6729	233	4	骨髄移植	http://ja.wikipedia.org/wiki/%E9%AA%A8%E9%AB%84%E7%A7%BB%E6%A4%8D	ja	Q13476191	False	3
ja-6731	78	7	イルクーツク州	http://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%AB%E3%82%AF%E3%83%BC%E3%83%84%E3%82%AF%E5%B7%9E	ja	Q6585	True	5
ja-6731	88	10	イルクーツク国際空港	http://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%AB%E3%82%AF%E3%83%BC%E3%83%84%E3%82%AF%E5%9B%BD%E9%9A%9B%E7%A9%BA%E6%B8%AF	ja	Q1431564	True	3
ja-6731	99	6	シベリア航空	http://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%99%E3%83%AA%E3%82%A2%E8%88%AA%E7%A9%BA	ja	Q740844	True	3
ja-6731	106	8	エアバスA310	http://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%A2%E3%83%90%E3%82%B9A310	ja	Q6471	True	4
ja-6731	308	5	バイカル湖	http://ja.wikipedia.org/wiki/%E3%83%90%E3%82%A4%E3%82%AB%E3%83%AB%E6%B9%96	ja	Q5513	True	4
ja-6743	68	2	芸能	http://ja.wikipedia.org/wiki/%E8%8A%B8%E8%83%BD	ja	Q11615913	False	3
ja-6743	70	7	プロダクション	http://ja.wikipedia.org/wiki/%E3%83%97%E3%83%AD%E3%83%80%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3	ja	Q663143	True	3
ja-6743	98	13	ヨシモトベースボールクラブ	http://ja.wikipedia.org/wiki/%E3%83%A8%E3%82%B7%E3%83%A2%E3%83%88%E3%83%BB%E3%83%99%E3%83%BC%E3%82%B9%E3%83%9C%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%AF%E3%83%A9%E3%83%96	ja	Q11346069	False	0
ja-6743	183	4	近畿地方	http://ja.wikipedia.org/wiki/%E8%BF%91%E7%95%BF	ja	Q164256	True	4
ja-6743	242	6	都市対抗大会	http://ja.wikipedia.org/wiki/%E9%83%BD%E5%B8%82%E5%AF%BE%E6%8A%97%E9%87%8E%E7%90%83	ja	Q6045751	True	4
ja-6743	330	2	監督	http://ja.wikipedia.org/wiki/%E7%9B%A3%E7%9D%A3	ja	Q15179243	False	4
ja-6743	334	3	落語家	http://ja.wikipedia.org/wiki/%E8%90%BD%E8%AA%9E%E5%AE%B6	ja	Q11620676	False	4
ja-6743	338	4	月亭八方	http://ja.wikipedia.org/wiki/%E6%9C%88%E4%BA%AD%E5%85%AB%E6%96%B9	ja	Q11515826	False	3
ja-6743	414	4	プロ野球	http://ja.wikipedia.org/wiki/%E3%83%97%E3%83%AD%E9%87%8E%E7%90%83	ja	Q907328	True	5
ja-6743	419	11	オリックスバファローズ	http://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%AA%E3%83%83%E3%82%AF%E3%82%B9%E3%83%BB%E3%83%90%E3%83%95%E3%82%A1%E3%83%AD%E3%83%BC%E3%82%BA	ja	Q1328038	True	4
ja-6744	60	3	苫小牧	http://ja.wikipedia.org/wiki/%E8%8B%AB%E5%B0%8F%E7%89%A7%E5%B8%82	ja	Q390413	True	4
ja-6744	107	5	自由民主党	http://ja.wikipedia.org/wiki/%E8%87%AA%E7%94%B1%E6%B0%91%E4%B8%BB%E5%85%9A_(%E6%97%A5%E6%9C%AC)	ja	Q232595	True	5
ja-6744	121	4	岩倉博文	http://ja.wikipedia.org/wiki/%E5%B2%A9%E5%80%89%E5%8D%9A%E6%96%87	ja	Q11266408	False	2
ja-6745	69	21	2006年FIFAワールドカップドイツ大会	http://ja.wikipedia.org/wiki/2006_FIFA%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E3%82%AB%E3%83%83%E3%83%97	ja	Q37285	True	5
ja-6745	94	4	イタリア	http://ja.wikipedia.org/wiki/%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2	ja	Q38	True	5
ja-6745	99	4	フランス	http://ja.wikipedia.org/wiki/%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9	ja	Q142	True	5
ja-6745	124	11	1982年スペイン大会	http://ja.wikipedia.org/wiki/1982_FIFA%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E3%82%AB%E3%83%83%E3%83%97	ja	Q46934	True	5
ja-6745	178	3	マルダ	http://ja.wikipedia.org/wiki/%E3%83%95%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%BB%E3%83%9E%E3%83%AB%E3%83%80	ja	Q1913	True	3
ja-6745	216	3	ジダン	http://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%8D%E3%83%87%E3%82%A3%E3%83%BC%E3%83%8C%E3%83%BB%E3%82%B8%E3%83%80%E3%83%B3	ja	Q1835	True	4
ja-6745	248	3	ピルロ	http://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%B3%E3%83%89%E3%83%AC%E3%82%A2%E3%83%BB%E3%83%94%E3%83%AB%E3%83%AD	ja	Q43926	True	4
ja-6745	261	6	マテラッツィ	http://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%AB%E3%82%B3%E3%83%BB%E3%83%9E%E3%83%86%E3%83%A9%E3%83%83%E3%83%84%E3%82%A3	ja	Q185081	True	3
ja-6745	372	4	トレゼゲ	http://ja.wikipedia.org/wiki/%E3%83%80%E3%83%93%E3%83%89%E3%83%BB%E3%83%88%E3%83%AC%E3%82%BC%E3%82%B2	ja	Q183967	True	4
ja-6745	408	4	グロッソ	http://ja.wikipedia.org/wiki/%E3%83%95%E3%82%A1%E3%83%93%E3%82%AA%E3%83%BB%E3%82%B0%E3%83%AD%E3%83%83%E3%82%BD	ja	Q230529	True	3
ja-6814	84	8	プロ野球ナイター	http://ja.wikipedia.org/wiki/%E3%83%97%E3%83%AD%E9%87%8E%E7%90%83%E4%B8%AD%E7%B6%99	ja	Q11336298	False	3
ja-6814	104	3	地上波	http://ja.wikipedia.org/wiki/%E5%9C%B0%E4%B8%8A%E6%B3%A2	ja	Q175122	True	4
ja-6814	109	3	テレビ	http://ja.wikipedia.org/wiki/%E3%83%86%E3%83%AC%E3%83%93	ja	Q289	True	5
ja-6814	124	5	CSテレビ	http://ja.wikipedia.org/wiki/%E9%80%9A%E4%BF%A1%E8%A1%9B%E6%98%9F	ja	Q149918	True	4
ja-6814	269	3	視聴率	http://ja.wikipedia.org/wiki/%E8%A6%96%E8%81%B4%E7%8E%87	ja	Q847520	True	4
ja-6814	273	7	ビデオリサーチ	http://ja.wikipedia.org/wiki/%E3%83%93%E3%83%87%E3%82%AA%E3%83%AA%E3%82%B5%E3%83%BC%E3%83%81	ja	Q871188	True	4
ja-6815	78	5	フィリピン	http://ja.wikipedia.org/wiki/%E3%83%95%E3%82%A3%E3%83%AA%E3%83%94%E3%83%B3	ja	Q928	True	5
ja-6815	129	4	先島諸島	http://ja.wikipedia.org/wiki/%E5%85%88%E5%B3%B6%E8%AB%B8%E5%B3%B6	ja	Q697593	True	3
ja-6815	157	2	台湾	http://ja.wikipedia.org/wiki/%E5%8F%B0%E6%B9%BE	ja	Q22502	True	5
ja-6815	219	5	由利本荘市	http://ja.wikipedia.org/wiki/%E7%94%B1%E5%88%A9%E6%9C%AC%E8%8D%98%E5%B8%82	ja	Q602903	True	3
ja-6822	42	4	アイドル	http://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB	ja	Q226008	True	5
ja-6822	46	4	タレント	http://ja.wikipedia.org/wiki/%E3%82%BF%E3%83%AC%E3%83%B3%E3%83%88	ja	Q2705098	True	4
ja-6822	51	5	甲斐智枝美	http://ja.wikipedia.org/wiki/%E7%94%B2%E6%96%90%E6%99%BA%E6%9E%9D%E7%BE%8E	ja	Q11577897	False	2
ja-6822	78	3	千葉県	http://ja.wikipedia.org/wiki/%E5%8D%83%E8%91%89%E7%9C%8C	ja	Q80011	True	5
ja-6822	81	4	習志野市	http://ja.wikipedia.org/wiki/%E7%BF%92%E5%BF%97%E9%87%8E%E5%B8%82	ja	Q318047	True	3
ja-6822	202	5	スター誕生	http://ja.wikipedia.org/wiki/%E3%82%B9%E3%82%BF%E3%83%BC%E8%AA%95%E7%94%9F!	ja	Q4184557	True	3
ja-6822	262	4	長谷部徹	http://ja.wikipedia.org/wiki/%E9%95%B7%E8%B0%B7%E9%83%A8%E5%BE%B9	ja	Q11654044	False	2
ja-6827	52	2	京都	http://ja.wikipedia.org/wiki/%E4%BA%AC%E9%83%BD	ja	Q740246	False	4
ja-6827	55	3	祇園祭	http://ja.wikipedia.org/wiki/%E7%A5%87%E5%9C%92%E7%A5%AD	ja	Q979873	True	3
ja-6827	65	2	山鉾	http://ja.wikipedia.org/wiki/%E5%B1%B1%E9%89%BE	ja	Q11470974	False	3
ja-6827	91	3	京都市	http://ja.wikipedia.org/wiki/%E4%BA%AC%E9%83%BD%E5%B8%82	ja	Q34600	True	5
ja-6827	155	3	室町通	http://ja.wikipedia.org/wiki/%E5%AE%A4%E7%94%BA%E9%80%9A	ja	Q4355950	True	2
ja-6827	160	6	池坊短期大学	http://ja.wikipedia.org/wiki/%E6%B1%A0%E5%9D%8A%E7%9F%AD%E6%9C%9F%E5%A4%A7%E5%AD%A6	ja	Q5995838	True	2
ja-6827	167	2	浴衣	http://ja.wikipedia.org/wiki/%E6%B5%B4%E8%A1%A3	ja	Q849302	True	3
ja-6827	171	4	女子学生	http://ja.wikipedia.org/wiki/%E5%A5%B3%E5%AD%90%E5%A4%A7%E7%94%9F	ja	Q11446370	False	3
ja-6829	213	3	hPa	http://ja.wikipedia.org/wiki/%E3%83%98%E3%82%AF%E3%83%88%E3%83%91%E3%82%B9%E3%82%AB%E3%83%AB	ja	Q5139563	False	3
ja-6830	57	4	宮田征典	http://ja.wikipedia.org/wiki/%E5%AE%AE%E7%94%B0%E5%BE%81%E5%85%B8	ja	Q11455144	False	2
ja-6830	69	3	前橋市	http://ja.wikipedia.org/wiki/%E5%89%8D%E6%A9%8B%E5%B8%82	ja	Q201613	True	4
ja-6830	73	2	病院	http://ja.wikipedia.org/wiki/%E7%97%85%E9%99%A2	ja	Q16917	True	5
ja-6830	113	4	日本大学	http://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E5%A4%A7%E5%AD%A6	ja	Q1326230	True	4
ja-6830	184	3	UTC	http://ja.wikipedia.org/wiki/%E5%8D%94%E5%AE%9A%E4%B8%96%E7%95%8C%E6%99%82	ja	Q1536	True	5
ja-6830	224	7	セーブポイント	http://ja.wikipedia.org/wiki/%E3%82%BB%E3%83%BC%E3%83%96%E3%83%9D%E3%82%A4%E3%83%B3%E3%83%88	ja	Q11314869	False	2
ja-6830	271	4	プロ野球	http://ja.wikipedia.org/wiki/%E3%83%97%E3%83%AD%E9%87%8E%E7%90%83	ja	Q907328	True	5
ja-6830	321	4	日本ハム	http://ja.wikipedia.org/wiki/%E5%8C%97%E6%B5%B7%E9%81%93%E6%97%A5%E6%9C%AC%E3%83%8F%E3%83%A0%E3%83%95%E3%82%A1%E3%82%A4%E3%82%BF%E3%83%BC%E3%82%BA	ja	Q974277	True	4
ja-6830	329	2	中日	http://ja.wikipedia.org/wiki/%E4%B8%AD%E6%97%A5%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%82%BA	ja	Q209961	True	4
ja-6833	53	4	日本銀行	http://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E9%8A%80%E8%A1%8C	ja	Q333101	True	4
ja-6833	87	6	ゼロ金利政策	http://ja.wikipedia.org/wiki/%E3%82%BC%E3%83%AD%E9%87%91%E5%88%A9%E6%94%BF%E7%AD%96	ja	Q3575288	True	3
ja-6833	330	7	消費者物価指数	http://ja.wikipedia.org/wiki/%E6%B6%88%E8%B2%BB%E8%80%85%E7%89%A9%E4%BE%A1%E6%8C%87%E6%95%B0	ja	Q180687	True	4
ja-6833	394	2	福井	http://ja.wikipedia.org/wiki/%E7%A6%8F%E4%BA%95%E4%BF%8A%E5%BD%A6	ja	Q1045577	True	2
ja-6834	44	3	カナダ	http://ja.wikipedia.org/wiki/%E3%82%AB%E3%83%8A%E3%83%80	ja	Q16	True	5
ja-6834	60	6	アルバータ州	http://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%83%90%E3%83%BC%E3%82%BF%E5%B7%9E	ja	Q1951	True	5
ja-6834	67	6	牛海綿状脳症	http://ja.wikipedia.org/wiki/%E7%89%9B%E6%B5%B7%E7%B6%BF%E7%8A%B6%E8%84%B3%E7%97%87	ja	Q154666	True	4
ja-6835	312	3	熱中症	http://ja.wikipedia.org/wiki/%E7%86%B1%E4%B8%AD%E7%97%87	ja	Q242165	True	4
ja-6839	86	4	羽越本線	http://ja.wikipedia.org/wiki/%E7%BE%BD%E8%B6%8A%E6%9C%AC%E7%B7%9A	ja	Q1056211	True	4
ja-6839	90	3	小岩川	http://ja.wikipedia.org/wiki/%E5%B0%8F%E5%B2%A9%E5%B7%9D%E9%A7%85	ja	Q6426382	True	2
ja-6839	94	6	あつみ温泉駅	http://ja.wikipedia.org/wiki/%E3%81%82%E3%81%A4%E3%81%BF%E6%B8%A9%E6%B3%89%E9%A7%85	ja	Q4817784	True	2
ja-6839	119	4	国道7号	http://ja.wikipedia.org/wiki/%E5%9B%BD%E9%81%937%E5%8F%B7	ja	Q1055550	True	4
ja-6839	136	9	JR東日本新潟支社	http://ja.wikipedia.org/wiki/%E6%9D%B1%E6%97%A5%E6%9C%AC%E6%97%85%E5%AE%A2%E9%89%84%E9%81%93%E6%96%B0%E6%BD%9F%E6%94%AF%E7%A4%BE	ja	Q11527191	False	3
ja-6839	146	3	鼠ヶ関	http://ja.wikipedia.org/wiki/%E9%BC%A0%E3%83%B6%E9%96%A2%E9%A7%85	ja	Q7021636	True	2
ja-6839	178	7	JR東日本本社	http://ja.wikipedia.org/wiki/%E6%9D%B1%E6%97%A5%E6%9C%AC%E6%97%85%E5%AE%A2%E9%89%84%E9%81%93	ja	Q499071	True	5
ja-6839	196	4	いなほ号	http://ja.wikipedia.org/wiki/%E3%81%84%E3%81%AA%E3%81%BB_(%E5%88%97%E8%BB%8A)	ja	Q6013397	True	3
ja-6839	243	7	きらきらうえつ	http://ja.wikipedia.org/wiki/%E3%81%8D%E3%82%89%E3%81%8D%E3%82%89%E3%81%86%E3%81%88%E3%81%A4	ja	Q11265085	False	2
ja-6839	257	3	日本海	http://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E6%B5%B7_(%E5%88%97%E8%BB%8A)	ja	Q1087504	True	3
