docid	position	length	mention	url	lang	qid	qid_in_refs	freq_bin
ar-11631	394	27	المرصد السوري لحقوق الإنسان	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B1%D8%B5%D8%AF_%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A_%D9%84%D8%AD%D9%82%D9%88%D9%82_%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86	ar	Q1597028	True	4
ar-11631	466	3	حمص	http://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%B5	ar	Q131301	True	4
ar-11631	471	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11631	487	7	الصنمين	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B5%D9%86%D9%85%D9%8A%D9%86	ar	Q2561767	True	2
ar-11631	514	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11631	767	4	دمشق	http://ar.wikipedia.org/wiki/%D8%AF%D9%85%D8%B4%D9%82	ar	Q3766	True	5
ar-11632	398	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11632	504	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11632	586	4	دمشق	http://ar.wikipedia.org/wiki/%D8%AF%D9%85%D8%B4%D9%82	ar	Q3766	True	5
ar-11632	595	7	الميدان	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86	ar	Q6044439	True	2
ar-11632	604	4	برزة	http://ar.wikipedia.org/wiki/%D8%A8%D8%B1%D8%B2%D8%A9	ar	Q4866091	True	2
ar-11632	610	7	القابون	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%82%D8%A7%D8%A8%D9%88%D9%86	ar	Q4703046	True	2
ar-11632	620	4	حماة	http://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%A7%D8%A9	ar	Q173545	True	4
ar-11632	626	3	حمص	http://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%B5	ar	Q131301	True	4
ar-11632	631	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11632	637	4	إزرع	http://ar.wikipedia.org/wiki/%D8%A5%D8%B2%D8%B1%D8%B9	ar	Q1676159	True	3
ar-11632	643	5	داريا	http://ar.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%D9%8A%D8%A7	ar	Q1033066	True	3
ar-11632	650	8	المعضمية	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B9%D8%B6%D9%85%D9%8A%D8%A9	ar	Q12244243	False	1
ar-11632	660	4	جوبر	http://ar.wikipedia.org/wiki/%D8%AC%D9%88%D8%A8%D8%B1	ar	Q6206773	True	2
ar-11632	666	5	زملكا	http://ar.wikipedia.org/wiki/%D8%B2%D9%85%D9%84%D9%83%D8%A7	ar	Q4118332	True	2
ar-11632	673	4	دوما	http://ar.wikipedia.org/wiki/%D8%AF%D9%88%D9%85%D8%A7	ar	Q236512	True	3
ar-11632	679	5	حرستا	http://ar.wikipedia.org/wiki/%D8%AD%D8%B1%D8%B3%D8%AA%D8%A7	ar	Q2013262	True	3
ar-11632	976	7	الجولان	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D9%88%D9%84%D8%A7%D9%86	ar	Q83210	True	4
ar-11632	1394	12	باراك أوباما	http://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B1%D8%A7%D9%83_%D8%A3%D9%88%D8%A8%D8%A7%D9%85%D8%A7	ar	Q76	True	5
ar-11632	1516	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11632	1533	13	الأمم المتحدة	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A3%D9%85%D9%85_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9	ar	Q1065	True	5
ar-11632	1600	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11635	322	27	المرصد السوري لحقوق الإنسان	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B1%D8%B5%D8%AF_%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A_%D9%84%D8%AD%D9%82%D9%88%D9%82_%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86	ar	Q1597028	True	4
ar-11635	414	11	سجن صيدنايا	http://ar.wikipedia.org/wiki/%D8%B3%D8%AC%D9%86_%D8%B5%D9%8A%D8%AF%D9%86%D8%A7%D9%8A%D8%A7	ar	Q12215498	True	2
ar-11635	578	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11635	590	19	أحمد بدر الدين حسون	http://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%A8%D8%AF%D8%B1_%D8%A7%D9%84%D8%AF%D9%8A%D9%86_%D8%AD%D8%B3%D9%88%D9%86	ar	Q400606	True	2
ar-11635	623	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11635	763	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11636	240	8	الإنترنت	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A5%D9%86%D8%AA%D8%B1%D9%86%D8%AA	ar	Q75	True	5
ar-11636	432	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11636	456	4	دمشق	http://ar.wikipedia.org/wiki/%D8%AF%D9%85%D8%B4%D9%82	ar	Q3766	True	5
ar-11636	475	6	بانياس	http://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D9%86%D9%8A%D8%A7%D8%B3	ar	Q263922	True	3
ar-11636	483	4	جبلة	http://ar.wikipedia.org/wiki/%D8%AC%D8%A8%D9%84%D8%A9	ar	Q12204937	False	3
ar-11636	502	3	حمص	http://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%B5	ar	Q131301	True	4
ar-11636	507	6	تلبيسة	http://ar.wikipedia.org/wiki/%D8%AA%D9%84%D8%A8%D9%8A%D8%B3%D8%A9	ar	Q3458895	True	2
ar-11636	515	5	تلكلخ	http://ar.wikipedia.org/wiki/%D8%AA%D9%84%D9%83%D9%84%D8%AE	ar	Q24341	True	3
ar-11636	535	5	لبنان	http://ar.wikipedia.org/wiki/%D9%84%D8%A8%D9%86%D8%A7%D9%86	ar	Q822	True	5
ar-11636	966	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11636	985	6	سواسية	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%A7%D8%B3%D9%8A%D8%A9	ar	Q12193942	False	1
ar-11636	1061	6	سواسية	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%A7%D8%B3%D9%8A%D8%A9	ar	Q12193942	False	1
ar-11636	1496	6	عامودا	http://ar.wikipedia.org/wiki/%D8%B9%D8%A7%D9%85%D9%88%D8%AF%D8%A7	ar	Q481427	True	3
ar-11636	1504	8	القامشلي	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%82%D8%A7%D9%85%D8%B4%D9%84%D9%8A	ar	Q212757	True	3
ar-11636	1529	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11636	1707	5	سراقب	http://ar.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A7%D9%82%D8%A8	ar	Q1895761	True	3
ar-11636	1724	4	إدلب	http://ar.wikipedia.org/wiki/%D8%A5%D8%AF%D9%84%D8%A8	ar	Q504657	True	4
ar-11636	1949	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11636	2073	3	حمص	http://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%B5	ar	Q131301	True	4
ar-11636	2971	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11637	243	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11637	489	3	حمص	http://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%B5	ar	Q131301	True	4
ar-11637	1458	12	معمر القذافي	http://ar.wikipedia.org/wiki/%D9%85%D8%B9%D9%85%D8%B1_%D8%A7%D9%84%D9%82%D8%B0%D8%A7%D9%81%D9%8A	ar	Q19878	True	4
ar-11637	1515	7	إسرائيل	http://ar.wikipedia.org/wiki/%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	ar	Q801	True	5
ar-11637	1539	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11637	1988	4	دمشق	http://ar.wikipedia.org/wiki/%D8%AF%D9%85%D8%B4%D9%82	ar	Q3766	True	5
ar-11638	177	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11638	270	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11638	371	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11638	377	3	حمص	http://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%B5	ar	Q131301	True	4
ar-11638	382	4	دوما	http://ar.wikipedia.org/wiki/%D8%AF%D9%88%D9%85%D8%A7	ar	Q236512	True	3
ar-11638	388	5	حرستا	http://ar.wikipedia.org/wiki/%D8%AD%D8%B1%D8%B3%D8%AA%D8%A7	ar	Q2013262	True	3
ar-11638	445	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11638	631	3	حلب	http://ar.wikipedia.org/wiki/%D8%AD%D9%84%D8%A8	ar	Q41183	True	5
ar-11638	637	4	دمشق	http://ar.wikipedia.org/wiki/%D8%AF%D9%85%D8%B4%D9%82	ar	Q3766	True	5
ar-11638	644	4	جبلة	http://ar.wikipedia.org/wiki/%D8%AC%D8%A8%D9%84%D8%A9	ar	Q12204937	False	3
ar-11638	650	8	اللاذقية	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%A7%D8%B0%D9%82%D9%8A%D8%A9	ar	Q200030	True	4
ar-11638	660	6	الحسكة	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%B3%D9%83%D8%A9	ar	Q12186412	False	3
ar-11638	765	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11638	804	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11638	872	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11638	901	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11638	972	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11638	1013	5	سوريا	http://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7	ar	Q858	True	5
ar-11638	1997	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11638	3208	12	قناة الجزيرة	http://ar.wikipedia.org/wiki/%D9%82%D9%86%D8%A7%D8%A9_%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9	ar	Q13477	True	4
ar-11638	3271	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11638	3505	11	وليد المعلم	http://ar.wikipedia.org/wiki/%D9%88%D9%84%D9%8A%D8%AF_%D8%A7%D9%84%D9%85%D8%B9%D9%84%D9%85	ar	Q1334803	True	3
ar-11638	3597	4	درعا	http://ar.wikipedia.org/wiki/%D8%AF%D8%B1%D8%B9%D8%A7	ar	Q238217	True	4
ar-11699	83	19	ثورة الشباب اليمنية	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D9%8A%D9%85%D9%86%D9%8A%D8%A9	ar	Q210005	True	3
ar-11703	87	19	ثورة الشباب اليمنية	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D9%8A%D9%85%D9%86%D9%8A%D8%A9	ar	Q210005	True	3
ar-11704	89	19	ثورة الشباب اليمنية	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D9%8A%D9%85%D9%86%D9%8A%D8%A9	ar	Q210005	True	3
ar-11707	89	19	ثورة الشباب اليمنية	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D9%8A%D9%85%D9%86%D9%8A%D8%A9	ar	Q210005	True	3
ar-11708	85	19	ثورة الشباب اليمنية	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D9%8A%D9%85%D9%86%D9%8A%D8%A9	ar	Q210005	True	3
ar-11709	85	19	ثورة الشباب اليمنية	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D9%8A%D9%85%D9%86%D9%8A%D8%A9	ar	Q210005	True	3
ar-11710	83	19	ثورة الشباب اليمنية	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D9%8A%D9%85%D9%86%D9%8A%D8%A9	ar	Q210005	True	3
ar-11711	83	19	ثورة الشباب اليمنية	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D9%8A%D9%85%D9%86%D9%8A%D8%A9	ar	Q210005	True	3
ar-11713	89	19	ثورة الشباب اليمنية	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D9%8A%D9%85%D9%86%D9%8A%D8%A9	ar	Q210005	True	3
ar-11714	89	19	ثورة الشباب اليمنية	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D9%8A%D9%85%D9%86%D9%8A%D8%A9	ar	Q210005	True	3
ar-11715	85	19	ثورة الشباب اليمنية	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D9%8A%D9%85%D9%86%D9%8A%D8%A9	ar	Q210005	True	3
ar-11749	85	14	ثورة 17 فبراير	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_17_%D9%81%D8%A8%D8%B1%D8%A7%D9%8A%D8%B1	ar	Q81545	True	4
ar-11750	89	14	ثورة 17 فبراير	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_17_%D9%81%D8%A8%D8%B1%D8%A7%D9%8A%D8%B1	ar	Q81545	True	4
ar-12368	86	9	فراس بقنه	http://ar.wikipedia.org/wiki/%D9%81%D8%B1%D8%A7%D8%B3_%D8%A8%D9%82%D9%86%D9%87	ar	Q16842940	True	1
ar-12368	109	25	نيويورك التايمز الأمريكية	http://ar.wikipedia.org/wiki/%D9%86%D9%8A%D9%88%D9%8A%D9%88%D8%B1%D9%83_%D8%AA%D8%A7%D9%8A%D9%85%D8%B2	ar	Q9684	True	5
ar-13249	620	23	الجيش السوري الإلكتروني	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D9%8A%D8%B4_%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A	ar	Q14627994	True	2
ar-13269	63	11	وليد المعلم	http://ar.wikipedia.org/wiki/%D9%88%D9%84%D9%8A%D8%AF_%D8%A7%D9%84%D9%85%D8%B9%D9%84%D9%85	ar	Q1334803	True	3
ar-13269	126	12	يانغ جيه تشي	http://ar.wikipedia.org/wiki/%D9%8A%D8%A7%D9%86%D8%BA_%D8%AC%D9%8A%D8%AA%D8%B4%D9%8A	ar	Q58211	True	3
ar-13269	606	5	بريكس	http://ar.wikipedia.org/wiki/%D8%A8%D8%B1%D9%8A%D9%83%D8%B3	ar	Q243630	True	4
ar-13276	303	6	الثورة	http://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_25_%D9%8A%D9%86%D8%A7%D9%8A%D8%B1	ar	Q29198	True	4
ar-13276	434	28	المجلس الأعلى للقوات المسلحة	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AC%D9%84%D8%B3_%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D9%89_%D9%84%D9%84%D9%82%D9%88%D8%A7%D8%AA_%D8%A7%D9%84%D9%85%D8%B3%D9%84%D8%AD%D8%A9	ar	Q386160	True	3
ar-13276	512	25	الجمعية التأسيسية للدستور	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D9%85%D8%B9%D9%8A%D8%A9_%D8%A7%D9%84%D8%AA%D8%A3%D8%B3%D9%8A%D8%B3%D9%8A%D8%A9_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9_2012	ar	Q1368407	True	2
ar-13276	581	19	الانتخابات الرئاسية	http://ar.wikipedia.org/wiki/%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA_%D8%A7%D9%84%D8%B1%D8%A6%D8%A7%D8%B3%D8%A9_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9_2012	ar	Q861684	True	3
ar-13276	644	20	حركة السادس من أبريل	http://ar.wikipedia.org/wiki/%D8%AD%D8%B1%D9%83%D8%A9_%D8%A7%D9%84%D8%B3%D8%A7%D8%AF%D8%B3_%D9%85%D9%86_%D8%A3%D8%A8%D8%B1%D9%8A%D9%84	ar	Q128864	True	3
ar-13276	666	23	الإخوان المسلمون في مصر	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A5%D8%AE%D9%88%D8%A7%D9%86_%D8%A7%D9%84%D9%85%D8%B3%D9%84%D9%85%D9%88%D9%86_%D9%81%D9%8A_%D9%85%D8%B5%D8%B1	ar	Q4165821	True	2
ar-13284	62	9	بوينغ 737	http://ar.wikipedia.org/wiki/%D8%A8%D9%88%D9%8A%D9%86%D8%BA_737	ar	Q6387	True	5
ar-13284	89	22	مطار إسلام آباد الدولي	http://ar.wikipedia.org/wiki/%D9%85%D8%B7%D8%A7%D8%B1_%D8%A5%D8%B3%D9%84%D8%A7%D9%85_%D8%A2%D8%A8%D8%A7%D8%AF_%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A	ar	Q1190316	True	2
ar-13284	144	6	كراتشي	http://ar.wikipedia.org/wiki/%D9%83%D8%B1%D8%A7%D8%AA%D8%B4%D9%8A	ar	Q8660	True	5
ar-13284	296	8	راولبندي	http://ar.wikipedia.org/wiki/%D8%B1%D8%A7%D9%88%D9%84%D8%A8%D9%86%D8%AF%D9%8A	ar	Q93230	True	4
ar-13285	58	10	مايكروسوفت	http://ar.wikipedia.org/wiki/%D9%85%D8%A7%D9%8A%D9%83%D8%B1%D9%88%D8%B3%D9%88%D9%81%D8%AA	ar	Q2283	True	5
ar-13285	93	8	ويندوز 8	http://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%86%D8%AF%D9%88%D8%B2_8	ar	Q5046	True	4
ar-13285	345	7	اللوحية	http://ar.wikipedia.org/wiki/%D8%AD%D8%A7%D8%B3%D9%88%D8%A8_%D9%84%D9%88%D8%AD%D9%8A	ar	Q155972	True	4
ar-13285	426	9	إيه.آر.إم	http://ar.wikipedia.org/wiki/%D8%A5%D9%8A%D9%87.%D8%A2%D8%B1.%D8%A5%D9%85_(%D9%85%D8%B9%D8%A7%D9%84%D8%AC)	ar	Q16980	True	4
ar-13285	534	16	مايكروسوفت أوفيس	http://ar.wikipedia.org/wiki/%D9%85%D8%A7%D9%8A%D9%83%D8%B1%D9%88%D8%B3%D9%88%D9%81%D8%AA_%D8%A3%D9%88%D9%81%D9%8A%D8%B3	ar	Q11255	True	4
ar-13296	51	27	متحف الطيران والفضاء الوطني	http://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%D8%A7%D9%86_%D9%88%D8%A7%D9%84%D9%81%D8%B6%D8%A7%D8%A1_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A	ar	Q752669	True	4
ar-13296	86	17	لمؤسسة سميثسونيان	http://ar.wikipedia.org/wiki/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9_%D8%B3%D9%85%D9%8A%D8%AB%D8%B3%D9%88%D9%86%D9%8A%D8%A7%D9%86	ar	Q131626	True	5
ar-13296	148	7	ديسكفري	http://ar.wikipedia.org/wiki/%D8%AF%D9%8A%D8%B3%D9%83%D9%81%D8%B1%D9%8A_(%D9%85%D9%83%D9%88%D9%83_%D9%81%D8%B6%D8%A7%D8%A6%D9%8A)	ar	Q54384	True	4
ar-13296	191	10	مطار دالاس	http://ar.wikipedia.org/wiki/%D9%85%D8%B7%D8%A7%D8%B1_%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86_%D8%AF%D8%A7%D9%84%D8%A7%D8%B3_%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A	ar	Q466835	True	4
ar-13296	240	18	مركز كينيدي للفضاء	http://ar.wikipedia.org/wiki/%D9%85%D8%B1%D9%83%D8%B2_%D9%83%D9%8A%D9%86%D9%8A%D8%AF%D9%8A_%D9%84%D9%84%D9%81%D8%B6%D8%A7%D8%A1	ar	Q48821	True	4
ar-13297	85	14	المياه الجوفية	http://ar.wikipedia.org/wiki/%D9%85%D8%A7%D8%A1_%D8%AC%D9%88%D9%81%D9%8A	ar	Q161598	True	4
ar-13297	103	7	أفريقيا	http://ar.wikipedia.org/wiki/%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7	ar	Q15	True	5
ar-13297	167	14	الصحراء الكبرى	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B5%D8%AD%D8%B1%D8%A7%D8%A1_%D8%A7%D9%84%D9%83%D8%A8%D8%B1%D9%89	ar	Q6583	True	5
ar-13297	207	7	الجزائر	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1	ar	Q262	True	5
ar-13297	216	7	السودان	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86	ar	Q1049	True	5
ar-13297	225	5	ليبيا	http://ar.wikipedia.org/wiki/%D9%84%D9%8A%D8%A8%D9%8A%D8%A7	ar	Q1016	True	5
ar-13297	232	3	مصر	http://ar.wikipedia.org/wiki/%D9%85%D8%B5%D8%B1	ar	Q79	True	5
ar-13297	510	18	كلية لندن الجامعية	http://ar.wikipedia.org/wiki/%D9%83%D9%84%D9%8A%D8%A9_%D9%84%D9%86%D8%AF%D9%86_%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D9%8A%D8%A9	ar	Q193196	True	5
ar-13297	625	15	الصخور الرسوبية	http://ar.wikipedia.org/wiki/%D8%B5%D8%AE%D8%B1_%D8%B1%D8%B3%D9%88%D8%A8%D9%8A	ar	Q82480	True	5
ar-13297	644	12	شمال أفريقيا	http://ar.wikipedia.org/wiki/%D8%B4%D9%85%D8%A7%D9%84_%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7	ar	Q27381	True	5
ar-13319	322	27	لوكالة الاستخبارات المركزية	http://ar.wikipedia.org/wiki/%D9%88%D9%83%D8%A7%D9%84%D8%A9_%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D8%AA_%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%D9%8A%D8%A9	ar	Q37230	True	5
ar-13319	388	11	واشنطن بوست	http://ar.wikipedia.org/wiki/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86_%D8%A8%D9%88%D8%B3%D8%AA	ar	Q166032	True	5
ar-13319	1242	11	ليون بانيتا	http://ar.wikipedia.org/wiki/%D9%84%D9%8A%D9%88%D9%86_%D8%A8%D8%A7%D9%86%D9%8A%D8%AA%D8%A7	ar	Q244631	True	3
ar-13326	66	33	اللجنة العليا للانتخابات الرئاسية	http://ar.wikipedia.org/wiki/%D9%84%D8%AC%D9%86%D8%A9_%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA_%D8%A7%D9%84%D8%B1%D8%A6%D8%A7%D8%B3%D9%8A%D8%A9_2012	ar	Q12237119	False	2
ar-13326	338	28	المجلس الأعلى للقوات المسلحة	http://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AC%D9%84%D8%B3_%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D9%89_%D9%84%D9%84%D9%82%D9%88%D8%A7%D8%AA_%D8%A7%D9%84%D9%85%D8%B3%D9%84%D8%AD%D8%A9	ar	Q386160	True	3
ar-13328	152	9	عادل إمام	http://ar.wikipedia.org/wiki/%D8%B9%D8%A7%D8%AF%D9%84_%D8%A5%D9%85%D8%A7%D9%85	ar	Q353690	True	3
ar-13328	450	9	حسن ومرقص	http://ar.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D9%88%D9%85%D8%B1%D9%82%D8%B5	ar	Q909465	True	2
ar-13328	462	16	مرجان أحمد مرجان	http://ar.wikipedia.org/wiki/%D9%85%D8%B1%D8%AC%D8%A7%D9%86_%D8%A3%D8%AD%D9%85%D8%AF_%D9%85%D8%B1%D8%AC%D8%A7%D9%86	ar	Q12242061	True	2
