docid	title	curid	revid	url	text_md5
tr-1537	Hilary Mantel, 'Booker ödülünü' kazandı	1537	10813	https://tr.wikinews.org/wiki?curid=1537	154fc699488285db399d329e7c877c48
tr-1574	Nobel Barış Ödülü Obama'nın	1574	15205	https://tr.wikinews.org/wiki?curid=1574	b53f1ad57110f8d95b7f6efeb52edff2
tr-1575	NASA Ay'ı vurdu	1575	10899	https://tr.wikinews.org/wiki?curid=1575	dc7405588946cd764c8cff0eea9528b5
tr-1601	Mercedes'ten ışık ihlaline karşı önlem	1601	10895	https://tr.wikinews.org/wiki?curid=1601	4ae4201f5a0360e9352999e05da21ed2
tr-1605	Ermenistan-Türkiye ilişkileri normalleştirme protokolü imzalandı	1605	72987	https://tr.wikinews.org/wiki?curid=1605	28a2d125c8ceb658a9a994ff10df0e20
tr-1621	Dünya Kupası elemeleri, Türkiye 2 - 0 Ermenistan	1621	14890	https://tr.wikinews.org/wiki?curid=1621	95125bd0cad27f72b6afe474d0629497
tr-1643	Fenerbahçe-Galatasaray derbisi bugün oynanacak	1643	11908	https://tr.wikinews.org/wiki?curid=1643	8e29d7302fbf82789fb61a427b5b113b
tr-1645	Fenerbahçe 3 - 1 Galatasaray	1645	11900	https://tr.wikinews.org/wiki?curid=1645	47fce4afd9f0c8d537bac666324f89a7
tr-1646	Recep Akdağ uyardı: 5 ay öpüşmeyin	1646	11902	https://tr.wikinews.org/wiki?curid=1646	c3601dc767180ff23295121440469f1f
tr-1666	29 Ekim Cumhuriyet Bayramı kutlandı	1666	26170	https://tr.wikinews.org/wiki?curid=1666	89f357828905a3c79a5a1b62eb2d8c7f
tr-1673	Vali Güler: 102 öğrenci domuz gribi	1673	11898	https://tr.wikinews.org/wiki?curid=1673	1537803dc78b1ddce10ee228fabd2616
tr-1676	Barzani gelişmelere destek verdi	1676	11950	https://tr.wikinews.org/wiki?curid=1676	dca93187cb708f371ec575468bd0f73d
tr-1682	Demokrat Parti ve Anavatan Partisi birleşti	1682	12022	https://tr.wikinews.org/wiki?curid=1682	d056e79f74941610221bd5ea0188e0e3
tr-1688	Chirac yargılanacak	1688	12047	https://tr.wikinews.org/wiki?curid=1688	94ad1589c392ddefa852ced4eca5f13f
tr-1699	Hamid Karzai yeniden Afganistan Devlet Başkanı seçildi	1699	12143	https://tr.wikinews.org/wiki?curid=1699	8e01280333d6ff0efaa8e17d57d9a124
tr-1701	ABD'de askeri üste silahlı saldırı	1701	12761	https://tr.wikinews.org/wiki?curid=1701	abdbfbf19b692ad9410f8223a37ad316
tr-1756	Atatürk törenle anıldı	1756	12762	https://tr.wikinews.org/wiki?curid=1756	3a5811ce1763c9a22333238d6bb2b740
tr-1771	Albay Dursun Çiçek ikinci kez tutuklandı	1771	12763	https://tr.wikinews.org/wiki?curid=1771	e262431f6098b1f9681751b793eedf1c
tr-1788	Münevver Karabulut cinayetinin iddianamesi hazırlandı	1788	29819	https://tr.wikinews.org/wiki?curid=1788	eb77fb3afc5e7ff8c82e9be3eda4d272
tr-1790	Avrupa Birliği devlet ve hükümet başkanları buluşuyor	1790	13618	https://tr.wikinews.org/wiki?curid=1790	917c4037fe8aace5bb601f06a6e3682d
tr-1792	Herman Van Rompuy Avrupa Birliği'nin ilk başkanı oldu	1792	13821	https://tr.wikinews.org/wiki?curid=1792	d2e21f9c6e14b2f7cac00b8847b74ee6
tr-1802	Üniversite öğrencilerini taşıyan midibüse çığ düştü	1802	14001	https://tr.wikinews.org/wiki?curid=1802	b068b27e51463dc66bdd099f55b7834b
tr-1821	Aliyev ve Sarkisyan Münih'te görüştü	1821	71691	https://tr.wikinews.org/wiki?curid=1821	34257311db1030ded255dbf0adc8769a
tr-1837	Filipinler'de rehin alma olayı kanlı bitti: 21 ölü	1837	14476	https://tr.wikinews.org/wiki?curid=1837	cee2884999035fbbd5fdc626658d2024
tr-1885	Manchester United 0 - 1 Beşiktaş	1885	14945	https://tr.wikinews.org/wiki?curid=1885	28b7742061e998bc18417ada449e5beb
tr-1892	Macaristan'da işsizlik son 13 yılın rekorunu kırdı	1892	14947	https://tr.wikinews.org/wiki?curid=1892	f4f7e9e1bb9274518ddac63d20b42c38
tr-1897	Erdoğan, son gelişmeleri anlattı	1897	26426	https://tr.wikinews.org/wiki?curid=1897	1d6015bb6809098a184c26b01275c41f
tr-1906	Fransa'da mutasyona uğramış domuz gribinden iki ölü	1906	14950	https://tr.wikinews.org/wiki?curid=1906	b19bfc756cd966545bc7750f146f167e
tr-1910	Milyonlarca Müslüman hacı oldu	1910	14953	https://tr.wikinews.org/wiki?curid=1910	961e093ff12d6677ffa63750067445d1
tr-1935	Dubai ekonomik krize girdi	1935	18884	https://tr.wikinews.org/wiki?curid=1935	ee82c2a5d8bcf3f0bcad0b53386969bb
tr-1960	Rusya'da bombalı saldırı	1960	14942	https://tr.wikinews.org/wiki?curid=1960	8e6e777a69ec88b73368e24e7106e075
tr-1979	Türkçe arama motoru kuruluyor	1979	15139	https://tr.wikinews.org/wiki?curid=1979	72de224686b90664d9d87cb47e72d6d3
tr-1983	İsviçre'de minare yapımı yasaklandı	1983	15500	https://tr.wikinews.org/wiki?curid=1983	87e0c0da00b8756464d0e94b8893f5a6
tr-1987	İran, nükleer programını genişletme kararı aldı	1987	15145	https://tr.wikinews.org/wiki?curid=1987	5fd7c1d0bfb5809d219b3160931a04c6
tr-1988	Mersin, Şanlıurfa ve İstanbul'da olaylar çıktı	1988	15147	https://tr.wikinews.org/wiki?curid=1988	25e5ca6a52f4df5f7c73d13d47a72477
tr-2028	Avrupa Birliği, üç ülke için vizeyi kaldırıldı	2028	15148	https://tr.wikinews.org/wiki?curid=2028	27c37c2913c27f481ed66bcdf3735d9b
tr-2036	Avrupa Nükleer Araştırma Merkezi'ndeki deneyde yeni bir aşamaya gelindi	2036	15149	https://tr.wikinews.org/wiki?curid=2036	806893e1977fcca6c44045e426c4df52
tr-2050	Google'dan DNS hizmeti	2050	15321	https://tr.wikinews.org/wiki?curid=2050	413bfcfc85bceb50306990df07b0445f
tr-2053	Türkiye'de 2004 yılında görevli kuvvet komutanları darbe planları ile ilgili ifade veriyor	2053	15770	https://tr.wikinews.org/wiki?curid=2053	d5aa1b5ab011250263222d0643cdcc26
tr-2085	Vikipedi kullanıcıları Bakü'de toplandı	2085	15751	https://tr.wikinews.org/wiki?curid=2085	463f2b2e7e048d25cba839f73eafa04a
tr-2099	Barack Obama, Nobel Barış Ödülünü aldı	2099	15881	https://tr.wikinews.org/wiki?curid=2099	c9100a57c6e6efefd8a99564b6c1c645
tr-2103	Bursa'da grizu patlaması	2103	15950	https://tr.wikinews.org/wiki?curid=2103	0c5eeff76a5fb1c25d0b08532ba03c53
tr-2107	Demokratik Toplum Partisi kapatıldı	2107	15951	https://tr.wikinews.org/wiki?curid=2107	d895d8abc434dc61c3d4fd54c2e76ddb
tr-2109	Tasos Papadopulos'un cesedi çalındı	2109	15949	https://tr.wikinews.org/wiki?curid=2109	fcced3a87e9963c3fe0bee5e08b2eaa4
tr-2120	İsrail'de yük gemisi battı	2120	15964	https://tr.wikinews.org/wiki?curid=2120	eacb23c8f7593feec6d0e6ff28fce850
tr-2125	Haydar Aliyev törenlerle anıldı	2125	15965	https://tr.wikinews.org/wiki?curid=2125	883bf1b21ec707ada97f98facf11e856
tr-2128	Abhazya'da devlet başkanlığı seçimi	2128	16014	https://tr.wikinews.org/wiki?curid=2128	07fc2628983d84c8c6a6397df30e671c
tr-2132	Sergey Bagapş, Abhazya Devlet Başkanı seçildi	2132	16015	https://tr.wikinews.org/wiki?curid=2132	1cad014f8bbbdf1623f321f39af33ba9
tr-2137	Silvio Berlusconi saldırıya uğradı	2137	16013	https://tr.wikinews.org/wiki?curid=2137	b5e31fe19cb123159e262efc88a7a308
tr-2139	Dubai'ye ekonomik yardım	2139	18885	https://tr.wikinews.org/wiki?curid=2139	d7339c58fc4a5cc11156f34396c1d281
tr-2146	Muş'taki gösterilerde olaylar çıktı: 2 ölü	2146	16218	https://tr.wikinews.org/wiki?curid=2146	4902ffebfd04d5142db76790ca43f14a
tr-2151	İklim zirvesinde son günler	2151	16217	https://tr.wikinews.org/wiki?curid=2151	b9a3a17652062b4ddd580ce7ce144250
tr-2161	Irak - İran sınırında gerginlik	2161	18005	https://tr.wikinews.org/wiki?curid=2161	0b113b70c0240a76d8c457beb34ed87d
tr-2168	Rusya Dışişleri Bakanı Lavrov, Mübarek ile görüştü	2168	16597	https://tr.wikinews.org/wiki?curid=2168	fd64915580f85bcbfc3cc1c93bc5ac86
tr-2169	Munteziri, toprağa verildi	2169	16598	https://tr.wikinews.org/wiki?curid=2169	c759aab4e672523bbf830746fd2a2452
tr-2174	Türkiye, Avrupa Birliği'ne tam üyelik için çevre faslını açtı	2174	16596	https://tr.wikinews.org/wiki?curid=2174	e046551868e476fca6c3f02386b58790
tr-2177	Rusya'da maden ocağında patlama	2177	16635	https://tr.wikinews.org/wiki?curid=2177	af92f9e4a27cd3fe414d13f5df977c24
tr-2178	Sırbistan, Avrupa Birliği'ne giriş başvurusunu resmen yaptı	2178	72938	https://tr.wikinews.org/wiki?curid=2178	aa9c8d507e97fa56a7e78689b8e01e84
tr-2219	Kozmik Oda aramaları sürüyor	2219	17635	https://tr.wikinews.org/wiki?curid=2219	76a5e533fdb51415a3c522eb06b30366
tr-2224	Finlandiya'da alışveriş merkezine silahlı saldırı	2224	17636	https://tr.wikinews.org/wiki?curid=2224	0ddff17d3cf5774ce0a421dbd903660a
tr-2320	Nexus One yayınlandı	2320	18665	https://tr.wikinews.org/wiki?curid=2320	0c197b65bd5ccd49cae9f69254a33092
tr-2321	Sabih Kanadoğlu ifade verdi	2321	18531	https://tr.wikinews.org/wiki?curid=2321	e500275e11e34abb47bb5629f4834f02
tr-2323	Erdoğan, Büyükelçiler Konferansı'nda açıklamalarda bulundu	2323	26424	https://tr.wikinews.org/wiki?curid=2323	e8b8b8f127ac13c15efa42adc37ba258
tr-2324	En eski İbranice yazı çözüldü	2324	18663	https://tr.wikinews.org/wiki?curid=2324	8c7573455ab6f2744b244380e74e527d
tr-2325	Arnavutluk'ta sel felaketi	2325	18662	https://tr.wikinews.org/wiki?curid=2325	5a93ad60b6fbc09d1fac93e22e20e9fc
tr-2336	Togo Millî Futbol Takımı silahlı saldırıya uğradı	2336	18664	https://tr.wikinews.org/wiki?curid=2336	c425d7151005fd02dee110b7542813dc
tr-2340	Erdoğan, AK Parti kadın kolları toplantısında konuştu	2340	26422	https://tr.wikinews.org/wiki?curid=2340	08495ea39754857464fc65700ec336e9
tr-2347	Yunanistan'da patlama	2347	18667	https://tr.wikinews.org/wiki?curid=2347	a79cbbdb5119a41f819954c47318df68
tr-2357	Heathrow Havalimanı'nda panik yaşandı	2357	18863	https://tr.wikinews.org/wiki?curid=2357	c170bd6dcc2337a24fd956b9d922464b
tr-2361	Çin ekonomisi, Almanya ekonomisini geçti	2361	18864	https://tr.wikinews.org/wiki?curid=2361	fe9fe8e8e793323acd456e3dad655413
tr-2362	İsrail'den Gazze'ye hava saldırısı yapıldı	2362	25381	https://tr.wikinews.org/wiki?curid=2362	2c4a45833e28aa3b29431c77579344c1
tr-2366	Türkiye ile Lübnan arasında vize karşılıklı olarak kaldırıldı	2366	19041	https://tr.wikinews.org/wiki?curid=2366	c1e380dbc1d5d2fd11543c8004a2424b
tr-2371	Berlusconi yeniden göreve başladı	2371	19040	https://tr.wikinews.org/wiki?curid=2371	55f0003ef60ff263aa42d7fe815e0f75
tr-2378	2010 Eurosivion Şarkı Yarışması'nda Türkiye'yi Manga temsil edecek	2378	19600	https://tr.wikinews.org/wiki?curid=2378	3d9c4b723dce1113182e956de8d630c6
tr-2384	Hulki Cevizoğlu DSHP'den ayrıldı	2384	26427	https://tr.wikinews.org/wiki?curid=2384	9ebd98f9b81b1a0ec4a7a90080284fc9
tr-2385	Turkcell Süper Lig yayın ihalesini Digiturk kazandı	2385	19451	https://tr.wikinews.org/wiki?curid=2385	e1945de6d076ee34c6dc1523d8603876
tr-2392	Sergey Lavrov ve Eduard Nalbandyan biraraya geldi	2392	19453	https://tr.wikinews.org/wiki?curid=2392	62bcdf7582e47431fca487a239bb22b3
tr-2397	İsrail, Türkiye'den resmen özür diledi	2397	19454	https://tr.wikinews.org/wiki?curid=2397	5c4e1e01744bfdf9cd4787b8109953d7
tr-2399	Erdoğan açıklamalarda bulundu	2399	26421	https://tr.wikinews.org/wiki?curid=2399	ef70e1f203a3386e69480475e0caa5ca
tr-2400	Türkiye'de işşizlik geriledi	2400	19456	https://tr.wikinews.org/wiki?curid=2400	675f72de2b32ce3cebce1b8ffdc3a8e6
tr-2401	Ziraat Türkiye Kupası, MKE Ankaragücü 0 - 2 Trabzonspor	2401	19457	https://tr.wikinews.org/wiki?curid=2401	2c5d26f6559b42f8120fcdfe55d932d2
tr-2407	Son 1035 yılın en uzun güneş tutulması meydana geldi	2407	19459	https://tr.wikinews.org/wiki?curid=2407	06eddcb330dea661b30cbd2081b1b8d1
tr-2419	"İstanbul, ""2010 Avrupa Kültür Başkenti"" unvanını düzenlenen törenlerle aldı"	2419	20014	https://tr.wikinews.org/wiki?curid=2419	6a3062ae662cba9fac5aeaed0964c753
tr-2422	Chávez Venezuela Meclisi'nde açıklamalarda bulundu	2422	19556	https://tr.wikinews.org/wiki?curid=2422	c0cb77c9e55137d1dbeb2d32dc39ae35
tr-2425	Yunanistan Basın Bakanlığı'na silahlı saldırı düzenlendi	2425	19557	https://tr.wikinews.org/wiki?curid=2425	f338768651976279d61a0f0914bf3c83
tr-2427	Ziraat Türkiye Kupası, İstanbul Büyükşehir Belediyesi 1 - 0 Beşiktaş	2427	19598	https://tr.wikinews.org/wiki?curid=2427	262a46fb0af6c9d7d3721292662b4fc0
tr-2433	Afganistan'da iki kişi hayatını kaybetti	2433	19599	https://tr.wikinews.org/wiki?curid=2433	f79257465ab327022928d457cf823be6
tr-2435	Sarıgül İzmir'de konuştu	2435	26430	https://tr.wikinews.org/wiki?curid=2435	b0b23fe4299f8671bd7af62af6961d52
tr-2437	Ehud Barak Ankara'da	2437	19596	https://tr.wikinews.org/wiki?curid=2437	e83c892fe48acee02ad6f993f0c3cfe2
tr-2439	Ziraat Türkiye Kupası, Galatasaray 5 - 1 Denizli Belediyespor	2439	20012	https://tr.wikinews.org/wiki?curid=2439	0536ef16bcc1d84f2aa827f9fb0adab1
tr-2441	Mehmet Ali Ağca tahliye edildi	2441	20011	https://tr.wikinews.org/wiki?curid=2441	1e2ea8bfb3c64beb487c35bc0660de61
tr-2442	Afganistan'da çatışma	2442	20013	https://tr.wikinews.org/wiki?curid=2442	342c481b45666912b93ca2bcfc13f80d
tr-2444	Pakistan'a füze saldırısı	2444	20015	https://tr.wikinews.org/wiki?curid=2444	e9750da10f6b9341d49851a0b8d9e483
tr-2450	Ukrayna'da cumhurbaşkanlığı seçimi	2450	20016	https://tr.wikinews.org/wiki?curid=2450	24b455055c5ede18280c39b50c4cccf4
tr-2456	Guatemala'da deprem	2456	20017	https://tr.wikinews.org/wiki?curid=2456	d84b11fee6d42d6a9455ae3b61604018
tr-2461	Nijerya'da Müslümanlar ve Hristiyanlar arasında çatışma çıktı	2461	20019	https://tr.wikinews.org/wiki?curid=2461	d859a33823bcb0b45ab294316421cf90
tr-2463	Ukrayna'da hastanede patlama	2463	20020	https://tr.wikinews.org/wiki?curid=2463	8dda6571143deae7ee42c36a3564a846
tr-2465	Finlandiya'da sigara tamamen yasaklanacak	2465	20021	https://tr.wikinews.org/wiki?curid=2465	d8996d06f870c949508311e36f75b61a
tr-2467	California'da sel	2467	20026	https://tr.wikinews.org/wiki?curid=2467	40dc8eb1978f6a423a2b4fbf342b4f8b
tr-2469	Polonya'da füze üssü kurulacak	2469	20027	https://tr.wikinews.org/wiki?curid=2469	f2925524413c0bd0b08d84af14ff544b
tr-2470	Irak'ta saldırı	2470	20025	https://tr.wikinews.org/wiki?curid=2470	43472fc2cd9567b05ef1401e053eb25e
tr-2473	Haiti'de 6.1 şiddetinde deprem	2473	20024	https://tr.wikinews.org/wiki?curid=2473	897f45d28e3e7a92be99bb9948d95821
tr-2477	"Türkiye ""Balyoz Harekât Planı""nı konuşuyor"	2477	20028	https://tr.wikinews.org/wiki?curid=2477	7769e661e990af27e3329b56e17a0498
tr-2483	BAFTA adayları açıklandı	2483	20029	https://tr.wikinews.org/wiki?curid=2483	7e6724f7b61678c1508fc5bdc45154bd
tr-2489	START müzakereleri önümüzdeki ay başlayacak	2489	20207	https://tr.wikinews.org/wiki?curid=2489	8119855a7edc4df1e0b730db817c4b20
tr-2509	Etiyopya Havayolları'na ait yolcu uçağı düştü	2509	20212	https://tr.wikinews.org/wiki?curid=2509	d7e5b78e39723744068d23bdf4cde2e2
tr-2514	İlker Başbuğ açıklamalarda bulundu	2514	26433	https://tr.wikinews.org/wiki?curid=2514	e4dfd9fe48cb1684969e6409346deac6
tr-2527	Hillary Clinton açıklamalarda bulundu	2527	73311	https://tr.wikinews.org/wiki?curid=2527	55b59685debda95f3b7ee5e011aee5de
tr-2529	Çin ABD'ye nota verdi	2529	20459	https://tr.wikinews.org/wiki?curid=2529	83419e80fff736995715cb50602150f6
tr-3079	Google'dan sosyal paylaşım hizmeti: Google Buzz	3079	21660	https://tr.wikinews.org/wiki?curid=3079	749d1e7da65899b030933bbdcec9efe4
tr-3088	2010 Kış Olimpiyatları başladı	3088	21833	https://tr.wikinews.org/wiki?curid=3088	4e8d30d43b36af7dcc93e539409bf9b9
tr-3090	Mahmud Ahmedinejad açıklamalarda bulundu	3090	73314	https://tr.wikinews.org/wiki?curid=3090	3f56958798cfbebcf5863fd68d634f66
tr-3093	Recep Tayyip Erdoğan sanatçılarla buluştu	3093	21997	https://tr.wikinews.org/wiki?curid=3093	62c0a7a0e6463e8c59a165e0e4cff253
tr-3101	Fas'ta minare yıkıldı	3101	22069	https://tr.wikinews.org/wiki?curid=3101	f24770c29cee09aba84aa4db77f22ec0
tr-3106	Balyoz darbe planı soruşturması ile ilgili olarak tutuklanan subay sayısı 37'ye ulaştı	3106	222427	https://tr.wikinews.org/wiki?curid=3106	7277da4c6a6ea4f71e353b207eaa837e
tr-3108	Şili'de 8.8 büyüklüğünde deprem	3108	23231	https://tr.wikinews.org/wiki?curid=3108	64e5288e44de19eac2b0fe0533154c12
tr-3115	Japonya'da 7.0 büyüklüğünde deprem	3115	23233	https://tr.wikinews.org/wiki?curid=3115	dcff9bfa77dc7918f2065aba99e725fb
tr-3266	Dünyanın en kısa adamı öldü	3266	23781	https://tr.wikinews.org/wiki?curid=3266	a19c34199ef8d75515a0dc0a65bf4de1
tr-3271	2010 Avrupa Kültür Başkenti İstanbul çerçevesinde Paris'te etkinlik yapılacak	3271	25171	https://tr.wikinews.org/wiki?curid=3271	76e9a5e6ceb45cca3129fe692cee4b13
tr-3272	Wikipedia ve kardeş projelere bir süre erişilemedi	3272	25173	https://tr.wikinews.org/wiki?curid=3272	4103df0cd1f821d7a1e20b1577271686
tr-3288	Rusya'da düşen uçakta Polonya cumhurbaşkanı Kaczyński ve beraberindekiler öldü	3288	25175	https://tr.wikinews.org/wiki?curid=3288	e0f3dda8efb8505847a4b1c446710c46
tr-3299	El Clásico'nun galibi Barcelona oldu	3299	25177	https://tr.wikinews.org/wiki?curid=3299	45d63ac25e277a710fa1e435955cef9e
tr-3300	Çarşafı tekerleğe dolanan kadın boğularak öldü	3300	25179	https://tr.wikinews.org/wiki?curid=3300	481b9077c62da9b0b6c7769b0af0d3e7
tr-3302	İzlanda'da patlayan yanardağın külleri Avrupa'yı felç etti	3302	25603	https://tr.wikinews.org/wiki?curid=3302	ce2759742a421649483546a734f09647
tr-3303	Papua Yeni Gine'de 6.3 büyüklüğünde deprem	3303	25183	https://tr.wikinews.org/wiki?curid=3303	ab09066c6af948511dd480f729e952d0
tr-3306	KKTC halkı sandık başına gidiyor	3306	25384	https://tr.wikinews.org/wiki?curid=3306	b16953464e25c6ef0ce5de58921fd306
tr-3307	Antarktika yakınlarında 5.1 büyüklüğünde deprem	3307	25185	https://tr.wikinews.org/wiki?curid=3307	0533559349c79e776861c6d28176ecb4
tr-3309	KKTC'nin yeni cumhurbaşkanı Derviş Eroğlu	3309	25386	https://tr.wikinews.org/wiki?curid=3309	ed3935174f3263562276a95b113f3907
tr-3310	Somali'deki iki saldırıda 14 kişi öldü	3310	25187	https://tr.wikinews.org/wiki?curid=3310	c52f43e1e62f034209db814768ea511e
tr-3316	"Haşim Kılıç: ""Halk, Yargıdan Şikâyetçi"""	3316	30450	https://tr.wikinews.org/wiki?curid=3316	f9ebdb7af5be4e4af3c0ad5f4c44163a
tr-3322	Sofya Havalimanı'nda 107 papağan ele geçirildi	3322	25189	https://tr.wikinews.org/wiki?curid=3322	108c0ed79cedaeb5163f85046761f71f
tr-3323	Eroğlu resmen göreve başladı	3323	25388	https://tr.wikinews.org/wiki?curid=3323	8253896dc31b83292c41f13849e9f753
tr-3363	Kiev Metrosu'na yeni istasyonlar geliyor	3363	25393	https://tr.wikinews.org/wiki?curid=3363	6c1319701518535b529245154e6b66c1
tr-3366	Sırbistan Kupası finalinin biletleri satışa çıktı	3366	25391	https://tr.wikinews.org/wiki?curid=3366	94980fc24ddf038e4bb41d382ef5eb53
tr-3367	KKTC'de sokaklara Derviş Eroğlu'nu kutlayan reklam panoları konuldu	3367	25394	https://tr.wikinews.org/wiki?curid=3367	a4f747385a6e1df9a8d8c7169dbeaf04
tr-3368	Şampiyonlar Ligi'nde ikinci finalist Inter oldu	3368	25396	https://tr.wikinews.org/wiki?curid=3368	aec3e172b9b9e30d773dd69e64520d6d
tr-3376	Meksika Körfezi'nde petrol sızıntısı	3376	25398	https://tr.wikinews.org/wiki?curid=3376	4757ac0facc517f65e1743ecd83bf26e
tr-3378	Belçika'da burka yasağı parlamentonun alt kanadında kabul edildi	3378	25400	https://tr.wikinews.org/wiki?curid=3378	ad7ecfad3a00190118cacc31ea585e20
tr-3379	Yükseköğretime Geçiş Sınavı sonuçları açıklandı	3379	25460	https://tr.wikinews.org/wiki?curid=3379	a5329e34212caaa431134aa6a33b37bb
tr-3380	Güney Koreliler, Slovaklardan milli marşlarını televizyonda kullandıkları için özür diledi	3380	25429	https://tr.wikinews.org/wiki?curid=3380	a0f5365378614e46e0b90d42717bc887
tr-3385	Marsilya, Fransa 1. Futbol Ligi'nin şampiyonu olmayı garantiledi	3385	25914	https://tr.wikinews.org/wiki?curid=3385	fad333c80d8e5ebda6b62f2c092b0e4b
tr-3387	Birleşik Krallık seçimlerinin ilk sonuçları açıklandı	3387	25916	https://tr.wikinews.org/wiki?curid=3387	724f46e0063ca50faca3a331aea7f988
tr-3421	Almanya, Yunanistan'a yardım paketini onayladı	3421	25918	https://tr.wikinews.org/wiki?curid=3421	e0bf34b1ce900ea0cd10f699b17921be
tr-3422	Kül bulutları yeniden hava trafiğini etkiliyor	3422	25931	https://tr.wikinews.org/wiki?curid=3422	63cc271c6d4e46285dbd44bacf7a7104
tr-3427	Endonezya'da 7.2 büyüklüğünde deprem	3427	25924	https://tr.wikinews.org/wiki?curid=3427	ceff3218f97d95177ad39397b4797ed7
tr-3437	Deniz Baykal, Cumhuriyet Halk Partisi Genel Başkanlığı'ndan istifa etti	3437	26419	https://tr.wikinews.org/wiki?curid=3437	0b92914d2ac87bc30315cefdd49aeb0a
tr-3439	Regal Barcelona, ULEB Avrupa Ligi şampiyonu oldu	3439	25988	https://tr.wikinews.org/wiki?curid=3439	c9489104fad9691a6c6620ce6b8bd7cd
tr-3445	Libya'daki uçak kazasında 100'den fazla kişi öldü	3445	26173	https://tr.wikinews.org/wiki?curid=3445	6df8ece95257a92db7c7f346d3a7849d
tr-3469	Google'ın Android'i, iPhone'u geçti	3469	26370	https://tr.wikinews.org/wiki?curid=3469	7e65f777249ca7fda879e8a0e13c1a64
tr-3472	Atlantis Uzay Mekiği son kez fırlatıldı	3472	26372	https://tr.wikinews.org/wiki?curid=3472	13219146b65ce1f7b51e1648b1e41be5
tr-3475	Tayland'da gösterilerde çatışma çıktı: 16 ölü	3475	26374	https://tr.wikinews.org/wiki?curid=3475	ff15a751f4a618ea24a480968cd2bb57
tr-3476	Lufthansa, Münih'ten Bursa'ya sefer düzenleyecek	3476	26376	https://tr.wikinews.org/wiki?curid=3476	baa269e6c15825d636bfea1cb9f51539
tr-3480	Filipinler'de yangın	3480	26445	https://tr.wikinews.org/wiki?curid=3480	d58c1cfb244655976537be227511cd3e
tr-3482	Birleşik Krallık, kül bulutları yüzünden hava sahasını yeniden kapatıyor	3482	26447	https://tr.wikinews.org/wiki?curid=3482	a054c91c4a8c8d74873d034daa7e1154
tr-3483	Turkcell Süper Lig, Antalyaspor 4 - 0 Kayserispor	3483	26449	https://tr.wikinews.org/wiki?curid=3483	0f90e848d760d5cbdcfc56e3cf4f291c
tr-3488	Bursaspor, Turkcell Süper Lig'inde şampiyon oldu	3488	28306	https://tr.wikinews.org/wiki?curid=3488	9b52c27e42b067c628aa48bc1e622c35
tr-3492	İran, Türkiye ve Brezilya ile nükleer antlaşmayı imzaladı	3492	72993	https://tr.wikinews.org/wiki?curid=3492	446fe3e7fee9f7a18813582badc1ca05
tr-3495	Porto Riko'da 5.8 büyüklüğünde deprem	3495	28312	https://tr.wikinews.org/wiki?curid=3495	536550fa6ad87086a8531015d7a0142d
tr-3497	Hindistan'da otobüse yapılan saldırıda onlarca kişi öldü	3497	74457	https://tr.wikinews.org/wiki?curid=3497	054f5e4293609b82d82ec0d779c93170
tr-3499	Sudan'da muhalefet lideri tutuklandı	3499	28693	https://tr.wikinews.org/wiki?curid=3499	030fe4e9ba8d8a2df80e4368ec2d2055
tr-3501	KKTC'de yeni kabine açıklandı	3501	28695	https://tr.wikinews.org/wiki?curid=3501	ab64c43db0f5dbda46c208dece3cd201
tr-3515	19 Mayıs Atatürk'ü Anma, Gençlik ve Spor Bayramı törenlerle kutlandı	3515	28701	https://tr.wikinews.org/wiki?curid=3515	5299e7d4475ad3df54fea2a24b983f52
tr-3520	Portekiz'de eşcinsel evlilik serbest bırakıldı	3520	28699	https://tr.wikinews.org/wiki?curid=3520	736026c26f1b02555184fc54d64e0473
tr-3521	Zonguldak'ta grizu patlaması	3521	28703	https://tr.wikinews.org/wiki?curid=3521	43e049004890acf3fef9beed566c6869
tr-3523	Çinli milyardere 14 yıl hapis	3523	28705	https://tr.wikinews.org/wiki?curid=3523	f889bb4e68ddeb292525da8bdf901d13
tr-3524	Bagram Hava Üssü'ne saldırı	3524	28707	https://tr.wikinews.org/wiki?curid=3524	130972cefd7558a5125258a6160593bc
tr-3525	Fransa'da hemşireler protestoda bulundu	3525	28709	https://tr.wikinews.org/wiki?curid=3525	e438e69ef72766e24625d039497d7cd7
tr-3527	Bilim insanları sentetik bir hücre yarattılar	3527	28711	https://tr.wikinews.org/wiki?curid=3527	94cdaf286a2175656e0c348a9629afe4
tr-3528	Orta Avrupa'da sel felaketi	3528	28713	https://tr.wikinews.org/wiki?curid=3528	4573449488e7c3d4676924eabf6685f3
tr-3531	İsviçre'de dokuz futbolcu şike nedeniyle cezalandırıldı	3531	28716	https://tr.wikinews.org/wiki?curid=3531	ce80d3e0f0ffcd95a780506afb15b38d
tr-3540	Hindistan'da düşen uçakta 158 kişi öldü	3540	30442	https://tr.wikinews.org/wiki?curid=3540	ad27901e673c4263a7316952f437d4da
tr-3541	Türkiye'de eğitim uçağı düştü: 2 ölü	3541	30444	https://tr.wikinews.org/wiki?curid=3541	424be4281c2a915b535cd3c0113d43b7
tr-3543	Kemal Kılıçdaroğlu, Cumhuriyet Halk Partisi Genel Başkanı seçildi	3543	30635	https://tr.wikinews.org/wiki?curid=3543	394f221c26dea92cd698381706a66709
