docid	position	length	mention	url	lang	qid	qid_in_refs	freq_bin
tr-1645	535	8	Milliyet	http://tr.wikipedia.org/wiki/Milliyet	tr	Q231002	True	4
tr-1646	70	11	Recep Akdağ	http://tr.wikipedia.org/wiki/Recep_Akda%C4%9F	tr	Q713551	True	2
tr-1646	83	14	domuz gribinin	http://tr.wikipedia.org/wiki/2009_domuz_gribi_salg%C4%B1n%C4%B1	tr	Q101452	True	3
tr-1646	735	5	Sabah	http://tr.wikipedia.org/wiki/Sabah	tr	Q7722	True	4
tr-1666	147	12	Abdullah Gül	http://tr.wikipedia.org/wiki/Abdullah_G%C3%BCl	tr	Q42852	True	4
tr-1666	214	24	Mustafa Kemal Atatürk'ün	http://tr.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk	tr	Q5152	True	5
tr-1666	325	14	Anıtkabir'deki	http://tr.wikipedia.org/wiki/An%C4%B1tkabir	tr	Q615404	True	3
tr-1666	355	7	TBMM'ne	http://tr.wikipedia.org/wiki/T%C3%BCrkiye_B%C3%BCy%C3%BCk_Millet_Meclisi	tr	Q274918	True	4
tr-1666	490	12	İlker Başbuğ	http://tr.wikipedia.org/wiki/%C4%B0lker_Ba%C5%9Fbu%C4%9F	tr	Q338148	True	2
tr-1666	606	14	İstiklal Marşı	http://tr.wikipedia.org/wiki/%C4%B0stiklal_Mar%C5%9F%C4%B1	tr	Q344452	True	3
tr-1666	925	15	mehteran bölüğü	http://tr.wikipedia.org/wiki/Mehter	tr	Q1261629	True	3
tr-1666	1121	11	İstanbul'da	http://tr.wikipedia.org/wiki/%C4%B0stanbul	tr	Q406	True	5
tr-1673	53	13	Muammer Güler	http://tr.wikipedia.org/wiki/Muammer_G%C3%BCler	tr	Q6930701	True	2
tr-1673	101	11	domuz gribi	http://tr.wikipedia.org/wiki/2009_domuz_gribi_salg%C4%B1n%C4%B1	tr	Q101452	True	3
tr-1673	426	12	Türkiye'deki	http://tr.wikipedia.org/wiki/T%C3%BCrkiye	tr	Q43	True	5
tr-1676	73	15	Ahmet Davutoğlu	http://tr.wikipedia.org/wiki/Ahmet_Davuto%C4%9Flu	tr	Q58198	True	4
tr-1676	128	13	Mesut Barzani	http://tr.wikipedia.org/wiki/Mesut_Barzani	tr	Q315927	True	3
tr-1676	373	7	Musul'a	http://tr.wikipedia.org/wiki/Musul	tr	Q83317	True	5
tr-1676	586	5	Sabah	http://tr.wikipedia.org/wiki/Sabah	tr	Q7722	True	4
tr-1682	45	2	DP	http://tr.wikipedia.org/wiki/Demokrat_Parti	tr	Q1186027	True	2
tr-1682	51	16	Anavatan Partisi	http://tr.wikipedia.org/wiki/Anavatan_Partisi	tr	Q488511	True	3
tr-1682	119	19	Atatürk Spor Salonu	http://tr.wikipedia.org/wiki/Atat%C3%BCrk_Spor_Salonu	tr	Q6017034	False	1
tr-1682	306	19	Hüsamettin Cindoruk	http://tr.wikipedia.org/wiki/H%C3%BCsamettin_Cindoruk	tr	Q462737	True	2
tr-1682	521	10	Salih Uzun	http://tr.wikipedia.org/wiki/Salih_Uzun	tr	Q7404504	True	1
tr-1682	617	12	Mesut Yılmaz	http://tr.wikipedia.org/wiki/Mesut_Y%C4%B1lmaz	tr	Q366692	True	3
tr-1682	679	7	TBMM'de	http://tr.wikipedia.org/wiki/T%C3%BCrkiye_B%C3%BCy%C3%BCk_Millet_Meclisi	tr	Q274918	True	4
tr-1682	747	5	Sabah	http://tr.wikipedia.org/wiki/Sabah	tr	Q7722	True	4
tr-1688	21	6	Fransa	http://tr.wikipedia.org/wiki/Fransa	tr	Q142	True	5
tr-1688	61	14	Jacques Chirac	http://tr.wikipedia.org/wiki/Jacques_Chirac	tr	Q2105	True	5
tr-1688	422	10	XVI. Louis	http://tr.wikipedia.org/wiki/XVI._Louis	tr	Q7732	True	5
tr-1688	436	23	Mareşal Philippe Petain	http://tr.wikipedia.org/wiki/Philippe_Petain	tr	Q5721	True	4
tr-1688	530	8	Milliyet	http://tr.wikipedia.org/wiki/Milliyet	tr	Q231002	True	4
tr-1699	98	17	Abdullah Abdullah	http://tr.wikipedia.org/wiki/Abdullah_Abdullah	tr	Q317556	True	3
tr-1699	157	16	Hamid Karzai'nin	http://tr.wikipedia.org/wiki/Hamid_Karzai	tr	Q43944	True	4
tr-1699	397	8	Obama'da	http://tr.wikipedia.org/wiki/Barack_Obama	tr	Q76	True	5
tr-1701	36	27	Amerika Birleşik Devletleri	http://tr.wikipedia.org/wiki/Amerika_Birle%C5%9Fik_Devletleri	tr	Q30	True	5
tr-1701	87	9	Fort Hood	http://tr.wikipedia.org/wiki/Fort_Hood	tr	Q783854	True	4
tr-1756	57	7	Atatürk	http://tr.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk	tr	Q5152	True	5
tr-1756	113	14	Anıtkabir'deki	http://tr.wikipedia.org/wiki/An%C4%B1tkabir	tr	Q615404	True	3
tr-1756	156	12	Abdullah Gül	http://tr.wikipedia.org/wiki/Abdullah_G%C3%BCl	tr	Q42852	True	4
tr-1756	626	21	Dolmabahçe Sarayı'nda	http://tr.wikipedia.org/wiki/Dolmabah%C3%A7e_Saray%C4%B1	tr	Q274141	True	3
tr-1771	115	5	Albay	http://tr.wikipedia.org/wiki/Albay	tr	Q104680	True	5
tr-1771	121	12	Dursun Çiçek	http://tr.wikipedia.org/wiki/Dursun_%C3%87i%C3%A7ek	tr	Q1267531	False	1
tr-1771	261	22	Ergenekon Soruşturması	http://tr.wikipedia.org/wiki/Ergenekon_Soru%C5%9Fturmas%C4%B1	tr	Q13441318	True	3
tr-1771	1686	3	NTV	http://tr.wikipedia.org/wiki/NTV	tr	Q1961596	True	3
tr-1788	77	8	Etilerde	http://tr.wikipedia.org/wiki/Etiler,_Be%C5%9Fikta%C5%9F	tr	Q951063	True	2
tr-1788	155	21	Münevver Karabulut'un	http://tr.wikipedia.org/wiki/M%C3%BCnevver_Karabulut	tr	Q6103725	True	1
tr-1790	55	14	Avrupa Birliği	http://tr.wikipedia.org/wiki/Avrupa_birli%C4%9Fi	tr	Q458	True	5
tr-1792	151	7	Belçika	http://tr.wikipedia.org/wiki/Bel%C3%A7ika	tr	Q31	True	5
tr-1792	169	17	Herman Van Rompuy	http://tr.wikipedia.org/wiki/Herman_Van_Rompuy	tr	Q12983	True	4
tr-1792	202	6	Flaman	http://tr.wikipedia.org/wiki/Flaman	tr	Q9337	True	5
tr-1792	375	7	Almanya	http://tr.wikipedia.org/wiki/Almanya	tr	Q183	True	5
tr-1792	393	13	Angela Merkel	http://tr.wikipedia.org/wiki/Angela_Merkel	tr	Q567	True	4
tr-1792	410	6	Fransa	http://tr.wikipedia.org/wiki/Fransa	tr	Q142	True	5
tr-1792	431	15	Nicolas Sarkozy	http://tr.wikipedia.org/wiki/Nicolas_Sarkozy	tr	Q329	True	5
tr-1792	769	16	Catherine Ashton	http://tr.wikipedia.org/wiki/Catherine_Ashton	tr	Q105667	True	3
tr-1792	1107	7	Türkiye	http://tr.wikipedia.org/wiki/T%C3%BCrkiye	tr	Q43	True	5
tr-1802	77	11	Erzurum'dan	http://tr.wikipedia.org/wiki/Erzurum	tr	Q122803	True	4
tr-1802	89	7	Rize'ye	http://tr.wikipedia.org/wiki/Rize	tr	Q201101	True	4
tr-1802	121	24	Atatürk Üniversitesi'nin	http://tr.wikipedia.org/wiki/Atat%C3%BCrk_%C3%9Cniversitesi	tr	Q753778	True	3
tr-1802	188	8	İkizdere	http://tr.wikipedia.org/wiki/%C4%B0kizdere,_Rize	tr	Q2670748	True	3
tr-1802	1007	4	Rize	http://tr.wikipedia.org/wiki/Rize	tr	Q201101	True	4
tr-1802	1097	15	Binali Yıldırım	http://tr.wikipedia.org/wiki/Binali_Y%C4%B1ld%C4%B1r%C4%B1m	tr	Q863496	True	3
tr-1802	1555	10	Yeni Şafak	http://tr.wikipedia.org/wiki/Yeni_%C5%9Eafak	tr	Q1815813	True	3
tr-1821	38	10	Azerbaycan	http://tr.wikipedia.org/wiki/Azerbaycan	tr	Q227	True	5
tr-1821	63	12	İlham Aliyev	http://tr.wikipedia.org/wiki/%C4%B0lham_Aliyev	tr	Q57371	True	4
tr-1821	79	10	Ermenistan	http://tr.wikipedia.org/wiki/Ermenistan	tr	Q399	True	5
tr-1821	104	14	Serj Sarkisyan	http://tr.wikipedia.org/wiki/Serj_Sarkisyan	tr	Q612803	True	4
tr-1821	119	14	Dağlık Karabağ	http://tr.wikipedia.org/wiki/Da%C4%9Fl%C4%B1k_Karaba%C4%9F	tr	Q44302	True	4
tr-1821	374	20	Eduard Nalbandyan'ın	http://tr.wikipedia.org/wiki/Eduard_Nalbandyan	tr	Q58197	True	2
tr-1821	1152	5	Sabah	http://tr.wikipedia.org/wiki/Sabah	tr	Q7722	True	4
tr-1837	109	13	Filipinler'de	http://tr.wikipedia.org/wiki/Filipinler	tr	Q928	True	5
tr-1837	533	24	Maguindanao Vilayeti'nin	http://tr.wikipedia.org/wiki/M%C3%BCsl%C3%BCman_Mindanao_%C3%96zerk_B%C3%B6lgesi	tr	Q13708	True	4
tr-1837	1146	10	Yeni Şafak	http://tr.wikipedia.org/wiki/Yeni_%C5%9Eafak	tr	Q1815813	True	3
tr-1885	76	13	Rodrigo Tello	http://tr.wikipedia.org/wiki/Rodrigo_Tello	tr	Q356056	True	3
tr-1885	216	15	Rüştü Reçber'in	http://tr.wikipedia.org/wiki/R%C3%BC%C5%9Ft%C3%BC_Re%C3%A7ber	tr	Q201900	True	3
tr-1885	487	12	Micheal Fink	http://tr.wikipedia.org/wiki/Michael_Fink	tr	Q683541	True	2
tr-1885	572	5	Sabah	http://tr.wikipedia.org/wiki/Sabah	tr	Q7722	True	4
tr-1892	469	8	Milliyet	http://tr.wikipedia.org/wiki/Milliyet	tr	Q231002	True	4
tr-1897	34	19	Türkiye Cumhuriyeti	http://tr.wikipedia.org/wiki/T%C3%BCrkiye	tr	Q43	True	5
tr-1897	369	13	Dersim isyanı	http://tr.wikipedia.org/wiki/Dersim_isyan%C4%B1	tr	Q4746979	True	3
tr-1897	448	5	TRT 6	http://tr.wikipedia.org/wiki/TRT_6	tr	Q1565802	True	2
tr-1897	745	5	Sabah	http://tr.wikipedia.org/wiki/Sabah	tr	Q7722	True	4
tr-1906	66	11	domuz gribi	http://tr.wikipedia.org/wiki/Domuz_gribi	tr	Q36855	True	3
tr-1906	454	17	Hürriyet Gazetesi	http://tr.wikipedia.org/wiki/H%C3%BCrriyet_Gazetesi	tr	Q327147	True	4
tr-1910	32	8	Mekke'de	http://tr.wikipedia.org/wiki/Mekke	tr	Q5806	True	5
tr-1910	41	18	Kurban Bayramı'nın	http://tr.wikipedia.org/wiki/Kurban_Bayram%C4%B1	tr	Q514400	True	4
tr-1910	496	3	ABD	http://tr.wikipedia.org/wiki/Amerika_Birle%C5%9Fik_Devletleri	tr	Q30	True	5
tr-1910	508	5	Obama	http://tr.wikipedia.org/wiki/Barack_Obama	tr	Q76	True	5
tr-1910	544	6	Ankara	http://tr.wikipedia.org/wiki/Ankara	tr	Q3640	True	5
tr-1910	579	12	Melih Gökçek	http://tr.wikipedia.org/wiki/Melih_G%C3%B6k%C3%A7ek	tr	Q366274	True	2
tr-1910	736	5	Sabah	http://tr.wikipedia.org/wiki/Sabah	tr	Q7722	True	4
tr-1910	804	5	Sabah	http://tr.wikipedia.org/wiki/Sabah	tr	Q7722	True	4
tr-1935	28	25	Birleşik Arap Emirlikleri	http://tr.wikipedia.org/wiki/Birle%C5%9Fik_Arap_Emirlikleri	tr	Q878	True	5
tr-1935	86	5	Dubai	http://tr.wikipedia.org/wiki/Dubai	tr	Q612	True	5
tr-1935	209	4	Asya	http://tr.wikipedia.org/wiki/Asya	tr	Q48	True	5
tr-1935	241	5	Tokyo	http://tr.wikipedia.org/wiki/Tokyo	tr	Q1490	True	5
tr-1935	248	6	Şangay	http://tr.wikipedia.org/wiki/%C5%9Eangay	tr	Q8686	True	5
tr-1935	256	9	Hong Kong	http://tr.wikipedia.org/wiki/Hong_Kong	tr	Q8646	True	5
tr-1935	269	10	Avustralya	http://tr.wikipedia.org/wiki/Avustralya	tr	Q408	True	5
tr-1935	386	4	HSBC	http://tr.wikipedia.org/wiki/HSBC	tr	Q190464	True	4
tr-1935	583	5	Sabah	http://tr.wikipedia.org/wiki/Sabah	tr	Q7722	True	4
tr-1960	26	9	Rusya'nın	http://tr.wikipedia.org/wiki/Rusya	tr	Q159	True	5
tr-1960	45	11	Moskova'dan	http://tr.wikipedia.org/wiki/Moskova	tr	Q649	True	5
tr-1960	57	16	St. Petersburg'a	http://tr.wikipedia.org/wiki/St._Petersburg	tr	Q656	True	5
tr-1960	275	6	TNT'ye	http://tr.wikipedia.org/wiki/Trinitrotoluen	tr	Q170167	True	4
tr-1960	722	35	Rusya Federal İç Güvenlik Teşkilatı	http://tr.wikipedia.org/wiki/Rusya_Federal_%C4%B0%C3%A7_G%C3%BCvenlik_Te%C5%9Fkilat%C4%B1	tr	Q58792	True	4
tr-1979	539	6	Google	http://tr.wikipedia.org/wiki/Google	tr	Q95	True	5
tr-1979	547	4	Bing	http://tr.wikipedia.org/wiki/Bing	tr	Q182496	True	4
tr-1979	555	5	Yahoo	http://tr.wikipedia.org/wiki/Yahoo	tr	Q37093	True	4
tr-1983	37	10	İsviçre'de	http://tr.wikipedia.org/wiki/%C4%B0svi%C3%A7re	tr	Q39	True	5
tr-1983	107	6	minare	http://tr.wikipedia.org/wiki/Minare	tr	Q48356	True	4
tr-1983	324	8	Müslüman	http://tr.wikipedia.org/wiki/M%C3%BCsl%C3%BCman	tr	Q47740	True	5
tr-1983	376	6	Kosova	http://tr.wikipedia.org/wiki/Kosova	tr	Q1246	True	5
tr-1983	386	11	Türkiye'den	http://tr.wikipedia.org/wiki/T%C3%BCrkiye	tr	Q43	True	5
tr-1983	420	20	İsviçre Halk Partisi	http://tr.wikipedia.org/wiki/%C4%B0svi%C3%A7re_Halk_Partisi	tr	Q385258	True	4
tr-1983	494	21	Sosyal Demokrat Parti	http://tr.wikipedia.org/wiki/%C4%B0svi%C3%A7re_Sosyal_Demokrat_Partisi	tr	Q303745	True	4
tr-1983	520	16	Yeşiller Partisi	http://tr.wikipedia.org/wiki/Ye%C5%9Filler	tr	Q12812613	False	2
tr-1983	702	6	Fransa	http://tr.wikipedia.org/wiki/Fransa	tr	Q142	True	5
tr-1983	710	7	Vatikan	http://tr.wikipedia.org/wiki/Vatikan	tr	Q237	True	5
tr-1983	719	6	İtalya	http://tr.wikipedia.org/wiki/%C4%B0talya	tr	Q38	True	5
tr-1983	727	5	İsveç	http://tr.wikipedia.org/wiki/%C4%B0sve%C3%A7	tr	Q34	True	5
tr-1983	734	7	Almanya	http://tr.wikipedia.org/wiki/Almanya	tr	Q183	True	5
tr-1983	743	7	Türkiye	http://tr.wikipedia.org/wiki/T%C3%BCrkiye	tr	Q43	True	5
tr-1983	787	8	Hollanda	http://tr.wikipedia.org/wiki/Hollanda	tr	Q55	True	5
tr-1983	854	13	Geert Wilders	http://tr.wikipedia.org/wiki/Geert_Wilders	tr	Q105338	True	4
tr-1983	1067	6	minare	http://tr.wikipedia.org/wiki/Minare	tr	Q48356	True	4
tr-1983	1170	5	Sabah	http://tr.wikipedia.org/wiki/Sabah	tr	Q7722	True	4
tr-1987	49	4	İran	http://tr.wikipedia.org/wiki/%C4%B0ran	tr	Q794	True	5
tr-1987	216	16	Ali Ekber Salihi	http://tr.wikipedia.org/wiki/Ali_Ekber_Salihi	tr	Q283201	True	3
tr-1987	388	3	ABD	http://tr.wikipedia.org/wiki/Amerika_Birle%C5%9Fik_Devletleri	tr	Q30	True	5
tr-1987	393	6	Fransa	http://tr.wikipedia.org/wiki/Fransa	tr	Q142	True	5
tr-1987	401	9	İngiltere	http://tr.wikipedia.org/wiki/%C4%B0ngiltere	tr	Q21	True	5
tr-1987	412	6	İsrail	http://tr.wikipedia.org/wiki/%C4%B0srail	tr	Q801	True	5
tr-1987	675	7	Türkiye	http://tr.wikipedia.org/wiki/T%C3%BCrkiye	tr	Q43	True	5
tr-1988	48	3	PKK	http://tr.wikipedia.org/wiki/PKK	tr	Q152220	True	4
tr-1988	166	9	Mersin'de	http://tr.wikipedia.org/wiki/Mersin	tr	Q134291	True	4
tr-1988	603	13	Şanlıurfa'nın	http://tr.wikipedia.org/wiki/%C5%9Eanl%C4%B1urfa	tr	Q133118	True	4
tr-1988	617	10	Viranşehir	http://tr.wikipedia.org/wiki/Viran%C5%9Fehir,_%C5%9Eanl%C4%B1urfa	tr	Q497731	True	3
tr-1988	792	11	İstanbul'un	http://tr.wikipedia.org/wiki/%C4%B0stanbul	tr	Q406	True	5
tr-1988	804	11	Sultanbeyli	http://tr.wikipedia.org/wiki/Sultanbeyli,_%C4%B0stanbul	tr	Q673890	True	2
tr-2028	143	9	Makedonya	http://tr.wikipedia.org/wiki/Makedonya	tr	Q103251	True	5
tr-2028	173	9	Sirbistan	http://tr.wikipedia.org/wiki/S%C4%B1rbistan	tr	Q403	True	5
tr-2028	186	7	Karadağ	http://tr.wikipedia.org/wiki/Karada%C4%9F	tr	Q236	True	5
tr-2028	232	9	19 Aralık	http://tr.wikipedia.org/wiki/19_Aral%C4%B1k	tr	Q2451	True	5
tr-2028	242	4	2009	http://tr.wikipedia.org/wiki/2009	tr	Q1996	True	0
tr-2028	268	8	Britanya	http://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk_Britanya	tr	Q23666	True	5
tr-2028	280	7	İrlanda	http://tr.wikipedia.org/wiki/%C4%B0rlanda	tr	Q27	True	5
tr-2028	354	10	Arnavutluk	http://tr.wikipedia.org/wiki/Arnavutluk	tr	Q222	True	5
tr-2028	541	11	Özgür Radyo	http://tr.wikipedia.org/wiki/%C3%96zg%C3%BCr_Radyo	tr	Q6076559	False	1
tr-2036	74	32	Avrupa Nükleer Araştırma Merkezi	http://tr.wikipedia.org/wiki/Avrupa_N%C3%BCkleer_Ara%C5%9Ft%C4%B1rma_Merkezi	tr	Q42944	True	4
tr-2036	387	31	Büyük Hadron Çarpıştırıcısı'nın	http://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk_Hadron_%C3%87arp%C4%B1%C5%9Ft%C4%B1r%C4%B1c%C4%B1s%C4%B1	tr	Q40605	True	4
tr-2036	433	13	elektron volt	http://tr.wikipedia.org/wiki/Elektron_volt	tr	Q83327	True	4
tr-2036	642	11	30 Kasım'da	http://tr.wikipedia.org/wiki/30_Kas%C4%B1m	tr	Q3015	True	5
tr-2036	702	11	Yılbaşı'dan	http://tr.wikipedia.org/wiki/Y%C4%B1lba%C5%9F%C4%B1	tr	Q196627	True	4
tr-2036	852	13	Dünya Bülteni	http://tr.wikipedia.org/wiki/D%C3%BCnya_B%C3%BClteni	tr	Q6067463	False	1
tr-2036	882	14	Anadolu Ajansı	http://tr.wikipedia.org/wiki/Anadolu_Ajans%C4%B1	tr	Q477436	True	3
tr-2050	44	6	Google	http://tr.wikipedia.org/wiki/Google	tr	Q95	True	5
tr-2050	70	18	Domain Name System	http://tr.wikipedia.org/wiki/DNS	tr	Q8767	True	4
tr-2050	223	7	OpenDNS	http://tr.wikipedia.org/wiki/OpenDNS	tr	Q1121892	True	2
tr-2050	1905	6	Google	http://tr.wikipedia.org/wiki/Google	tr	Q95	True	5
tr-2053	143	12	Aytaç Yalman	http://tr.wikipedia.org/wiki/Ayta%C3%A7_Yalman	tr	Q6089269	True	2
tr-2053	183	11	Özden Örnek	http://tr.wikipedia.org/wiki/%C3%96zden_%C3%96rnek	tr	Q145759	True	2
tr-2053	223	15	İbrahim Fırtına	http://tr.wikipedia.org/wiki/%C4%B0brahim_F%C4%B1rt%C4%B1na	tr	Q8080022	True	2
tr-2053	274	5	darbe	http://tr.wikipedia.org/wiki/Asker%C3%AE_darbe	tr	Q45382	True	5
tr-2053	529	7	"""Nokta"""	http://tr.wikipedia.org/wiki/Nokta_(dergi)	tr	Q7677499	True	2
tr-2053	837	51	Sarıkız, Ayışığı ve Yakamoz kod adlı darbe planları	http://tr.wikipedia.org/wiki/Sar%C4%B1k%C4%B1z,_Ay%C4%B1%C5%9F%C4%B1%C4%9F%C4%B1,_Yakamoz_ve_Eldiven_darbe_te%C5%9Febb%C3%BCs%C3%BC_iddialar%C4%B1	tr	Q7424919	True	2
tr-2053	972	13	Şener Eruygur	http://tr.wikipedia.org/wiki/%C5%9Eener_Eruygur	tr	Q12813059	True	2
tr-2053	1018	12	Hurşit Tolon	http://tr.wikipedia.org/wiki/Hur%C5%9Fit_Tolon	tr	Q6101393	True	2
tr-2053	1739	11	Zekeriya Öz	http://tr.wikipedia.org/wiki/Zekeriya_%C3%96z	tr	Q6093763	False	2
tr-2053	1935	11	Hilmi Özkök	http://tr.wikipedia.org/wiki/Hilmi_%C3%96zk%C3%B6k	tr	Q742987	True	2
tr-2085	62	10	Azerbaycan	http://tr.wikipedia.org/wiki/Azerbaycan	tr	Q227	True	5
tr-2085	85	4	Bakü	http://tr.wikipedia.org/wiki/Bak%C3%BC	tr	Q9248	True	5
tr-2085	669	16	Azerice Vikipedi	http://tr.wikipedia.org/wiki/Azerice_Vikipedi	tr	Q58251	True	2
tr-2099	76	12	Barack Obama	http://tr.wikipedia.org/wiki/Barack_Obama	tr	Q76	True	5
tr-2099	117	9	Norveç'in	http://tr.wikipedia.org/wiki/Norve%C3%A7	tr	Q20	True	5
tr-2099	136	7	Oslo'da	http://tr.wikipedia.org/wiki/Oslo	tr	Q585	True	5
tr-2099	189	16	Jens Stoltenberg	http://tr.wikipedia.org/wiki/Jens_Stoltenberg	tr	Q57665	True	4
tr-2099	400	12	Fidel Castro	http://tr.wikipedia.org/wiki/Fidel_Castro	tr	Q11256	True	5
tr-2099	596	17	Nobel Barış Ödülü	http://tr.wikipedia.org/wiki/Nobel_Bar%C4%B1%C5%9F_%C3%96d%C3%BCl%C3%BC	tr	Q35637	True	5
tr-2099	615	15	Alfred Nobel'in	http://tr.wikipedia.org/wiki/Alfred_Nobel	tr	Q23810	True	4
tr-2099	948	11	İsveç kronu	http://tr.wikipedia.org/wiki/%C4%B0sve%C3%A7_kronu	tr	Q122922	True	4
tr-2103	26	11	Türkiye'nin	http://tr.wikipedia.org/wiki/T%C3%BCrkiye	tr	Q43	True	5
tr-2103	64	16	Mustafakemalpaşa	http://tr.wikipedia.org/wiki/Mustafakemalpa%C5%9Fa,_Bursa	tr	Q719537	True	3
tr-2103	126	15	grizu patlaması	http://tr.wikipedia.org/wiki/Grizu_patlamas%C4%B1	tr	Q1362483	True	3
tr-2103	647	11	Ömer Dinçer	http://tr.wikipedia.org/wiki/%C3%96mer_Din%C3%A7er	tr	Q8078952	True	2
tr-2107	37	12	Türkiye'deki	http://tr.wikipedia.org/wiki/T%C3%BCrkiye	tr	Q43	True	5
tr-2107	79	25	Demokratik Toplum Partisi	http://tr.wikipedia.org/wiki/Demokratik_Toplum_Partisi	tr	Q1138606	True	3
tr-2107	132	32	Yargıtay Cumhuriyet Başsavcılığı	http://tr.wikipedia.org/wiki/Yarg%C4%B1tay_Cumhuriyet_Ba%C5%9Fsavc%C4%B1l%C4%B1%C4%9F%C4%B1	tr	Q6059080	False	2
tr-2107	447	17	Anayasa Mahkemesi	http://tr.wikipedia.org/wiki/T%C3%BCrkiye_Cumhuriyeti_Anayasa_Mahkemesi	tr	Q2037815	True	3
tr-2107	614	10	Ahmet Türk	http://tr.wikipedia.org/wiki/Ahmet_T%C3%BCrk	tr	Q401947	True	2
tr-2107	628	15	Aysel Tuğluk'un	http://tr.wikipedia.org/wiki/Aysel_Tu%C4%9Fluk	tr	Q179582	True	2
tr-2107	991	29	Türkiye Cumhuriyeti Anayasası	http://tr.wikipedia.org/wiki/T%C3%BCrkiye_Cumhuriyeti_Anayasas%C4%B1	tr	Q646519	True	3
tr-2107	1301	5	Sabah	http://tr.wikipedia.org/wiki/Sabah	tr	Q7722	True	4
tr-2109	68	20	Tasos Papadopulos'un	http://tr.wikipedia.org/wiki/Tasos_Papadopulos	tr	Q200776	True	3
tr-2109	312	19	Dimitris Hristofyas	http://tr.wikipedia.org/wiki/Dimitris_Hristofyas	tr	Q57334	True	3
tr-2120	28	14	Yunanistan'dan	http://tr.wikipedia.org/wiki/Yunanistan	tr	Q41	True	5
tr-2120	43	8	İsrail'e	http://tr.wikipedia.org/wiki/%C4%B0srail	tr	Q801	True	5
tr-2120	66	6	İsrail	http://tr.wikipedia.org/wiki/%C4%B0srail	tr	Q801	True	5
tr-2120	95	5	Hayfa	http://tr.wikipedia.org/wiki/Hayfa	tr	Q41621	True	5
tr-2120	127	7	Gemiden	http://tr.wikipedia.org/wiki/Gemi	tr	Q11446	True	5
tr-2120	580	4	Togo	http://tr.wikipedia.org/wiki/Togo	tr	Q945	True	5
tr-2125	38	10	Azerbeycan	http://tr.wikipedia.org/wiki/Azerbaycan	tr	Q227	True	5
tr-2125	63	13	Haydar Aliyev	http://tr.wikipedia.org/wiki/Haydar_Aliyev	tr	Q157451	True	4
tr-2125	146	12	İlham Aliyev	http://tr.wikipedia.org/wiki/%C4%B0lham_Aliyev	tr	Q57371	True	4
tr-2125	166	16	Mihriban Aliyeva	http://tr.wikipedia.org/wiki/Mihriban_Aliyeva	tr	Q671930	True	3
tr-2125	371	7	Türkiye	http://tr.wikipedia.org/wiki/T%C3%BCrkiye	tr	Q43	True	5
tr-2125	406	8	Iğdır'da	http://tr.wikipedia.org/wiki/I%C4%9Fd%C4%B1r	tr	Q483331	True	3
tr-2125	496	3	ABD	http://tr.wikipedia.org/wiki/Amerika_Birle%C5%9Fik_Devletleri	tr	Q30	True	5
tr-2125	504	4	Ohio	http://tr.wikipedia.org/wiki/Ohio	tr	Q1397	True	5
tr-2128	37	13	Gürcistan'dan	http://tr.wikipedia.org/wiki/G%C3%BCrcistan	tr	Q230	True	5
tr-2128	88	10	Abhazya'da	http://tr.wikipedia.org/wiki/Abhazya	tr	Q23334	True	5
tr-2128	204	13	Sergey Bagapş	http://tr.wikipedia.org/wiki/Sergey_Bagap%C5%9F	tr	Q485032	True	3
tr-2128	693	12	Beslan Butba	http://tr.wikipedia.org/wiki/Beslan_Butba	tr	Q829940	True	2
tr-2132	47	13	Gürcistan'dan	http://tr.wikipedia.org/wiki/G%C3%BCrcistan	tr	Q230	True	5
tr-2132	98	10	Abhazya'da	http://tr.wikipedia.org/wiki/Abhazya	tr	Q23334	True	5
tr-2132	177	13	Sergey Bagapş	http://tr.wikipedia.org/wiki/Sergey_Bagap%C5%9F	tr	Q485032	True	3
tr-2132	269	12	Beslan Butba	http://tr.wikipedia.org/wiki/Beslan_Butba	tr	Q829940	True	2
tr-2132	377	9	Gürcistan	http://tr.wikipedia.org/wiki/G%C3%BCrcistan	tr	Q230	True	5
tr-2132	684	19	Cumhuriyet (gazete)	http://tr.wikipedia.org/wiki/Cumhuriyet_(gazete)	tr	Q1143794	True	3
tr-2137	36	16	İtalya başbakanı	http://tr.wikipedia.org/wiki/%C4%B0talya_ba%C5%9Fbakanlar%C4%B1	tr	Q213928	True	0
tr-2137	56	18	Özgür Halk Partisi	http://it.wikipedia.org/wiki/Il_Popolo_della_Libert%C3%A0	tr	Q47720	True	4
tr-2137	89	17	Silvio Berlusconi	http://tr.wikipedia.org/wiki/Silvio_Berlusconi	tr	Q11860	True	4
tr-2137	963	3	CNN	http://tr.wikipedia.org/wiki/CNN	tr	Q48340	True	5
tr-2139	98	5	Dubai	http://tr.wikipedia.org/wiki/Dubai	tr	Q612	True	5
tr-2139	115	8	Abu Dabi	http://tr.wikipedia.org/wiki/Abu_Dabi	tr	Q1519	True	5
tr-2139	259	10	Nakheel'in	http://en.wikipedia.org/wiki/Nakheel	tr	Q1964041	True	3
