docid	title	curid	revid	url	text_md5
en-31644	Sri Lankan attack disrupts peace envoy	31644	3157776	https://en.wikinews.org/wiki?curid=31644	b0a9db6a9cf51fc628dfa2f890f71f01
en-31648	Greenpeace, Sea Shepherds end Southern Ocean whaling protest	31648	3827866	https://en.wikinews.org/wiki?curid=31648	37d5ecffa80288ad9e6ed2d778dcf701
en-31650	Witnesses of fire in Vladivostok under investigation	31650	640689	https://en.wikinews.org/wiki?curid=31650	d1224ccb6200d7959efcb596ad1e2ac9
en-31668	Brazilian Carnival season is opened	31668	434666	https://en.wikinews.org/wiki?curid=31668	edcbe8b5521104f34aae081c5c31c6c9
en-31669	Sample from Turkish patient shows mutated Bird Flu virus	31669	2257342	https://en.wikinews.org/wiki?curid=31669	4c39e7b2d0c67b8bff7ba7c4b9b39f89
en-31675	House of Supreme Court Justice threatened	31675	4056272	https://en.wikinews.org/wiki?curid=31675	b08daba7f7712481acc7b919ef2e1cdf
en-31689	New case of Mad Cow disease found in Canada	31689	4224818	https://en.wikinews.org/wiki?curid=31689	523968481d7a9d8f5d6e8ab7a35d926f
en-31706	Ford Motor Company cutting 30,000 jobs by 2012	31706	2566048	https://en.wikinews.org/wiki?curid=31706	44089ff9bc8bd1762d8ab2f61acfd138
en-31711	Interview: Danny O'Brien of the Electronic Frontier Foundation	31711	1411969	https://en.wikinews.org/wiki?curid=31711	570064625c3aa1012033266d21e6e28a
en-31718	Canadian federal elections underway	31718	4073852	https://en.wikinews.org/wiki?curid=31718	895facde80b0d3389bf7fe9427bf42b3
en-31721	Conservative party wins minority government in Canada	31721	4074699	https://en.wikinews.org/wiki?curid=31721	6518a8dc879f2d9c1eb926ebddd87dbd
en-31724	Julian McGauran defects from Australian National Party	31724	4272791	https://en.wikinews.org/wiki?curid=31724	f53d76a38105f38706ed858baf11758f
en-31730	No jail for army interrogator over death of Iraqi general	31730	532752	https://en.wikinews.org/wiki?curid=31730	318f9f39e1904f2306d534030c736a3a
en-31736	Australian Prime Minister announces results of reshuffle	31736	577892	https://en.wikinews.org/wiki?curid=31736	5d2467217cbf61427ec90bb812f02240
en-31754	Montenegro trainwreck kills 44, injures over 100	31754	627176	https://en.wikinews.org/wiki?curid=31754	28764cce4b20f59c2b9cccd63b3fccd9
en-31755	"CIA ""rendition"" confirmed in Europe"	31755	1524180	https://en.wikinews.org/wiki?curid=31755	9400fb09fceb8846d1ae17c66276ba66
en-31765	Allegations of three candidates' drug ties resurface in Haitian presidential race	31765	4079242	https://en.wikinews.org/wiki?curid=31765	7145e5afef9d59a707d226ff9c09aee6
en-31794	Study: Partisan political thought is predominantly unconscious and emotional	31794	4081851	https://en.wikinews.org/wiki?curid=31794	daa929d032ccf4a4072bc9364fd59086
en-31806	Disney buys Pixar	31806	4387750	https://en.wikinews.org/wiki?curid=31806	d798be23e0504a1545427c46732c4e5d
en-31808	U.S. Democrats highlight water quality issues for troops in Iraq	31808	534914	https://en.wikinews.org/wiki?curid=31808	45f73f8d1a22ffdbf9ee9a7ee270b624
en-31812	The WB and UPN networks to become the CW network	31812	534916	https://en.wikinews.org/wiki?curid=31812	7d1afa83aed6458b05cba8c923aacc35
en-31832	New report details strain on US Army	31832	4090139	https://en.wikinews.org/wiki?curid=31832	b11d784e9954333eadea69407c313aa2
en-31836	Fears about Songhua settled	31836	532820	https://en.wikinews.org/wiki?curid=31836	3934c4a7fd07f0074cb2594fb4f58103
en-31878	Scientists discover Earth-like planet	31878	2437427	https://en.wikinews.org/wiki?curid=31878	3642d4f77fa46fbd9097acee4df2430e
en-31887	Business jet crashes in California killing four	31887	715676	https://en.wikinews.org/wiki?curid=31887	cc364f750149f3bbf93e221b33392393
en-31916	Rural Victorian fires worsen	31916	532811	https://en.wikinews.org/wiki?curid=31916	991351ca7d0d046ab5991a511373d16d
en-31929	Hamas wins Palestinian election	31929	4225245	https://en.wikinews.org/wiki?curid=31929	8fb175f7bd06a19fbd7b6eed84ad8911
en-31936	Microsoft to licence Windows source code	31936	1971285	https://en.wikinews.org/wiki?curid=31936	75d8f59754cf1da588acf042285333e8
en-31938	Thai government reportedly planning Internet censorship	31938	4099683	https://en.wikinews.org/wiki?curid=31938	237a1dd2626b201b3b06c765f5604cef
en-31950	New Canadian leader vows to push Canadian sovereignty over the Arctic Passage	31950	4102554	https://en.wikinews.org/wiki?curid=31950	c59b4a59bed5338ad1a63dbcd01599d2
en-31952	Storms a mixed blessing for Victorian firefighters	31952	478943	https://en.wikinews.org/wiki?curid=31952	305f12bfb0770bfdff742145cf3add73
en-31953	Saudis boycott Danish dairy produce	31953	3151984	https://en.wikinews.org/wiki?curid=31953	1ec864d951f6486bf1d1d64f193507f9
en-31965	GM posts first annual loss since 1992	31965	4365301	https://en.wikinews.org/wiki?curid=31965	ad70c36ad660ff64df80f9fe9a72f146
en-31979	Queensland's biggest oil spill in 35 years	31979	3133888	https://en.wikinews.org/wiki?curid=31979	3bb24cf5d1ddeb6456b2448a99ee9c9a
en-31987	Aboriginal Sovereignty Day Declared	31987	2528183	https://en.wikinews.org/wiki?curid=31987	6fe684662d14a5bf2b0cd639941cf63c
en-31989	South Africa's Table Mountain ablaze	31989	2542228	https://en.wikinews.org/wiki?curid=31989	64b47d612379a1c0d2f72c0d2187741d
en-31996	Former German president Johannes Rau dies at 75	31996	1689829	https://en.wikinews.org/wiki?curid=31996	4c30cc2c755d22b6c0f91d551b8e5cd6
en-31999	German Wikipedia to be printed	31999	1108957	https://en.wikinews.org/wiki?curid=31999	965c3f897c465c3dd608232e730c8627
en-32001	Halonen and Niinistö neck-and-neck heading into Sunday's run-off election in Finland	32001	1979047	https://en.wikinews.org/wiki?curid=32001	f8f2f80f61d52781156039ad86e7fa98
en-32042	Chantelle wins Celebrity Big Brother	32042	1972263	https://en.wikinews.org/wiki?curid=32042	949e9e02fc8dbffd291596137ddd8221
en-32045	Eastern Indonesia struck by earthquake	32045	3186521	https://en.wikinews.org/wiki?curid=32045	2d4a53fa820a2de659ce9309dca8989f
en-32087	Manuel Zelaya sworn in as President of Honduras	32087	4116978	https://en.wikinews.org/wiki?curid=32087	bdf6180e838781425a84238b66545362
en-32097	FDA approves therapeutic use of insulin inhalant	32097	2630348	https://en.wikinews.org/wiki?curid=32097	26983c2d9560cab49bc75ad86042aeec
en-32100	US 'Psychological Operations' comes home	32100	4154678	https://en.wikinews.org/wiki?curid=32100	bac9e7165ed2f4c0f3209f902c1689c0
en-32104	Anti-whaling Sea Shepherd crew detained in South Africa	32104	3827863	https://en.wikinews.org/wiki?curid=32104	4b884814794f56acffe85d88435461e6
en-32109	Australia's million-dollar-a-month Nauru detention centre for two refugees	32109	2314389	https://en.wikinews.org/wiki?curid=32109	cf16c6b32f6c1fde0d1a095091a5ae26
en-32112	Trade hall roof collapses in Poland	32112	4225818	https://en.wikinews.org/wiki?curid=32112	df8e56c5bbbf75ffe5b8106266962452
en-32116	Tunnel under U.S.-Mexico border trafficked in people, drugs	32116	4202753	https://en.wikinews.org/wiki?curid=32116	9c5703faa9d48aee4bd694b034094463
en-32125	Documents allege U.S. Army kidnapped wives of enemy fighters	32125	3993425	https://en.wikinews.org/wiki?curid=32125	5c6b6cca9604e69d5fe45615021f1c63
en-32135	Death of the Catholicos	32135	540492	https://en.wikinews.org/wiki?curid=32135	7971453aa688202e333b62b97fb3825e
en-32158	Corby's star witness convicted of rape	32158	2514390	https://en.wikinews.org/wiki?curid=32158	a5c0092ab954182b50a75ab4311aa2c3
en-32159	World celebrates Chinese new year	32159	537271	https://en.wikinews.org/wiki?curid=32159	d3215ac7492271a5aa536814d51d799c
en-32167	Firefighters find burning body parts in oil drums	32167	536537	https://en.wikinews.org/wiki?curid=32167	2f17afa630645feeb797fe730d9161e9
en-32173	Bob Woodruff injured by improvised explosive device in Iraq	32173	4226061	https://en.wikinews.org/wiki?curid=32173	72444e5492beee6b4d0ad1827bd79426
en-32200	Rare snow storm in Portugal	32200	2287887	https://en.wikinews.org/wiki?curid=32200	fb37f92791b64535e7fbfe72b963d534
en-32209	Congressional staff actions prompt Wikipedia investigation	32209	4203585	https://en.wikinews.org/wiki?curid=32209	3e53f034f97babdb5c87249bb4844c89
en-32220	Two people charged over burning bodies in drums	32220	733473	https://en.wikinews.org/wiki?curid=32220	06929158e58e5c3d6a10ddb333544bf1
en-32222	Steve Kubby, co-author of California Proposition 215, grows dangerously ill in US custody	32222	2514265	https://en.wikinews.org/wiki?curid=32222	2054ec526a7483fe3dc2e908b2c6b206
en-32247	Hamas leader discusses future of Palestinian State and Israel	32247	4175590	https://en.wikinews.org/wiki?curid=32247	ef74756412ff218440c3b8580625f640
en-32250	Fatah assaults European Union office	32250	3151965	https://en.wikinews.org/wiki?curid=32250	4818f30310e8ae901136aaa58925c8e5
en-32255	West Papuan refugees may face death if deported	32255	2314385	https://en.wikinews.org/wiki?curid=32255	6714aed274d34260e3029a95214fa640
en-32256	Teacher confesses to having sex with student	32256	536527	https://en.wikinews.org/wiki?curid=32256	3d81a3ad3dd57d6dbc0ceba124b81827
en-32257	SAG Awards handed out	32257	607109	https://en.wikinews.org/wiki?curid=32257	a37e579839f05e5533ab7939a242e4a3
en-32279	Accident in Jacksonville, Florida, releases low-radioactive gas	32279	1977166	https://en.wikinews.org/wiki?curid=32279	3b39f871624f57213d1e2a81054e73ae
en-32281	Al-Jazeera airs new video of Ayman al-Zawahri	32281	4181813	https://en.wikinews.org/wiki?curid=32281	88021181521c7e9d65e98c14491e58e6
en-32305	First Iraqi case of Avian Flu reported	32305	2261946	https://en.wikinews.org/wiki?curid=32305	787b5bccce3dfd2455bf3d1a73c0346b
en-32337	Coretta Scott King passes away	32337	4195477	https://en.wikinews.org/wiki?curid=32337	545cf225f2f941ece2919673dc78a1ea
en-32351	Eight dead in Goleta California rampage	32351	541050	https://en.wikinews.org/wiki?curid=32351	6fa5e27b7da8a12af523289ae36f1276
en-32356	Virginia takes action against Zebra Mussels in private pond	32356	741751	https://en.wikinews.org/wiki?curid=32356	e6d48dd4bed7b0b9b923508411b211b4
en-32364	Internet Explorer 7 beta released to the public	32364	425351	https://en.wikinews.org/wiki?curid=32364	6f3705304004fcaaa5468c389c15da3c
en-32375	Nominations announced for 78th Academy Awards	32375	1155896	https://en.wikinews.org/wiki?curid=32375	2594a5a73b76342588cea2d1d2f74671
en-32397	President Bush delivers 2006 State of the Union Address	32397	3391914	https://en.wikinews.org/wiki?curid=32397	0aa7608a128fca4c61bb0e0c533d1b5f
en-32410	AT&T sued over NSA eavesdropping	32410	1209320	https://en.wikinews.org/wiki?curid=32410	a75f4547317efe3fd81cbab9038c40e3
en-32448	Rumsfeld explains renaming of war	32448	4196952	https://en.wikinews.org/wiki?curid=32448	99f489924ae71b74cba2468364ecd611
en-32461	Bathurst, Australia's new hospital to be almost doubled in size	32461	536830	https://en.wikinews.org/wiki?curid=32461	d6ea77bcef74f5d60f4cd6d8be2b8dd9
en-32462	Scientists shocked at Great Barrier Reef bleaching	32462	4220378	https://en.wikinews.org/wiki?curid=32462	5225518ca50dc94cfa69790b2777df37
en-32466	FBI to begin investigation into shooting of US Air Force MP	32466	537266	https://en.wikinews.org/wiki?curid=32466	f24831d2c6c832d266d7ef4ee66a410c
en-32472	Israeli PM Ariel Sharon receives feeding tube	32472	2304013	https://en.wikinews.org/wiki?curid=32472	af48211ed51f81ad28b03266844569d5
en-32477	Australia to send 200 more troops to Afghanistan	32477	850247	https://en.wikinews.org/wiki?curid=32477	72c374d3a5ea192c38203c36d0b5e7f2
en-32478	Ruddock hints at Australia Card	32478	3869503	https://en.wikinews.org/wiki?curid=32478	4d63e58fddf1a2ea2f7e24f94bf6574b
en-32480	Americans practice attack response procedures	32480	3768385	https://en.wikinews.org/wiki?curid=32480	fb2f6d3f768398042e75a87ff63fd940
en-32487	Puppies used to smuggle heroin	32487	2514152	https://en.wikinews.org/wiki?curid=32487	9a2dd00b5beb0e5617b1dc412feccc1d
en-32490	United States Department of Justice workers among government Wikipedia vandals	32490	2950211	https://en.wikinews.org/wiki?curid=32490	d9d1360504f8e23c49d08d831711606e
en-32493	Report details British billionare donations to Australian political party	32493	4272778	https://en.wikinews.org/wiki?curid=32493	7b24fe74a6047d0e1c1d1e3fa3103a5e
en-32502	Tom Baker launched as voice of BT text messaging	32502	4197212	https://en.wikinews.org/wiki?curid=32502	f9bc68f33c22ff99da958919459af897
en-32518	Estonian oil spill kills 5,000 birds	32518	3133886	https://en.wikinews.org/wiki?curid=32518	6cdb18a200c6d506e52b25da40fe6617
en-32531	New South Wales set to adopt harsher anti-cannabis laws	32531	2514236	https://en.wikinews.org/wiki?curid=32531	1308c72f1f3ba49b117e87b614a09f9f
en-32532	'Kama Sutra' worm set to strike	32532	4197443	https://en.wikinews.org/wiki?curid=32532	f25bffb8b369837e05360125d9aa355d
en-32533	RU486 Abortion pill hearings begin in Australia	32533	2565305	https://en.wikinews.org/wiki?curid=32533	563c166fb1f1f2494f6780e444d9adaa
en-32534	"Federal judge calls EPA head's post 9/11 conduct ""conscience-shocking""."	32534	4406813	https://en.wikinews.org/wiki?curid=32534	e5c35f2b53e8cac3f4db3b1bc5025ec0
en-32537	"Tensions continue to rise in Middle East over ""Mohammad Cartoons"""	32537	3801638	https://en.wikinews.org/wiki?curid=32537	4b0ffa74ef246d6eb856729be5431b5c
en-32542	Indonesia warns Australia over West Papuan asylum seekers	32542	2314412	https://en.wikinews.org/wiki?curid=32542	da47296d20cf5ba258afe3aabb4f51b2
en-32547	Cialis blog controversy is major war of words	32547	541045	https://en.wikinews.org/wiki?curid=32547	5a3d1541a4f4ec57418a868fecb48333
en-32562	New pre-Iraq war memo leaked	32562	1972255	https://en.wikinews.org/wiki?curid=32562	9b0d68aab1fdc3cb7edf4658d555ace2
en-32563	Leisel Jones sets two new swimming world records at trials	32563	538881	https://en.wikinews.org/wiki?curid=32563	f6d9849d8ee29f42ef12cdc6d9bf1e92
en-32571	News briefs:February 3, 2006	32571	783258	https://en.wikinews.org/wiki?curid=32571	945ad94bbdb922d97a88473199faa0c3
en-32572	Pentagon's Quadrennial Defense Review released	32572	4200453	https://en.wikinews.org/wiki?curid=32572	9c5d09186f07aedc780c5034b2342575
en-32579	President Bush to request USD$439.3B defense budget	32579	2259396	https://en.wikinews.org/wiki?curid=32579	db1d548c4aa8a4fb63744c1832fa02c6
en-32588	1,000+ of Saudi Arabia's guest workers feared drowned	32588	3130541	https://en.wikinews.org/wiki?curid=32588	743cd3ed1e2854d0218f0016654dfea0
en-32601	Scores killed in Manila game show stampede	32601	1628195	https://en.wikinews.org/wiki?curid=32601	c7a4cb7ea76ce6a048ffe8eada340b7a
en-32611	Gates pledges $600 million for Global Plan to Stop Tuberculosis	32611	2526427	https://en.wikinews.org/wiki?curid=32611	313b6cefd7661749bd7f73574446dcbe
en-32619	New laws to combat 'endemic' Hong Kong bird flu	32619	2526378	https://en.wikinews.org/wiki?curid=32619	d0be55fadd97f69aa4ecc4fa39526e79
en-32630	"Manipulation alleged in the ""Mohammad Cartoons"" affair"	32630	3151976	https://en.wikinews.org/wiki?curid=32630	618b3522012586232022d71779ee61b8
en-32641	Iran reported to U.N. Security Council	32641	1975597	https://en.wikinews.org/wiki?curid=32641	f6e383f5d2a09cc74be0ef310df88ce5
en-32642	BHP halts operations after mine death in Western Australia	32642	1113920	https://en.wikinews.org/wiki?curid=32642	668319894a8ff140f7d5781759f3760b
en-32646	Rio Tinto makes more than $4 billion	32646	540511	https://en.wikinews.org/wiki?curid=32646	0c1b8766dcdb85e365516601d7160dc5
en-32650	News briefs:February 4, 2006	32650	838767	https://en.wikinews.org/wiki?curid=32650	a79942e0f747337ac8aee127469343bb
en-32656	Manhunt on for gay bar attacker in Massachusetts	32656	4202215	https://en.wikinews.org/wiki?curid=32656	0da119a98ed27c491a68e76604cef1b0
en-32657	Portuguese Air Force Merlin helicopters enter service	32657	4403680	https://en.wikinews.org/wiki?curid=32657	3fe7b505f997810339a42c1e22539df0
en-32663	Mother seals fight gallantly for their pups	32663	4202930	https://en.wikinews.org/wiki?curid=32663	00b39e5c43d4fa824441a25248a671f8
en-32685	US Army Chaplains adopt new program to aid personnel in spouse selection	32685	4207427	https://en.wikinews.org/wiki?curid=32685	3503dea3a92fb34097b338c49bb52e22
en-32700	Masterminds of USS Cole and Limburg bombings escape from Yemeni prison	32700	3389411	https://en.wikinews.org/wiki?curid=32700	65d0e54a2edd62201167cda357635912
en-32708	Suspect in gay bar attack dies after gunfight with police	32708	4214678	https://en.wikinews.org/wiki?curid=32708	d08bd866ae1ad5a1136a3cfa61280ea9
en-32751	Latham to face court on assault, stealing and malicious damage charges	32751	420936	https://en.wikinews.org/wiki?curid=32751	c91dbfa21a4102230fd336829d5017f5
en-32764	Danish and Austrian embassies in Tehran attacked	32764	4219219	https://en.wikinews.org/wiki?curid=32764	9de9cc874897ef6c5bbf91f473c1d260
en-32780	BHP Mine remains closed during death probe	32780	1113901	https://en.wikinews.org/wiki?curid=32780	867af37a7266a688e67f333bef3aebd6
en-32786	Wikinews investigates Wikipedia usage by U.S. Senate staff members	32786	4203568	https://en.wikinews.org/wiki?curid=32786	074ac0983ccab76434c87c8b4c3e48bd
en-32792	Google removes German BMW from search results	32792	1109079	https://en.wikinews.org/wiki?curid=32792	8bc2428fa32fa574157b3d1bf90cb58e
en-32800	Iran demands that IAEA end surveillance of its nuclear program	32800	4220415	https://en.wikinews.org/wiki?curid=32800	1153b926f24e21a6862613e08052683e
en-32812	U.S. expels Venezuelan diplomat	32812	4221315	https://en.wikinews.org/wiki?curid=32812	b5db218a087fe8473e2a99523e5556a6
en-32832	Hamshahri newspaper plans cartoon response	32832	3801626	https://en.wikinews.org/wiki?curid=32832	076498f4d5bcee3cbc3c6d2685e2cd2c
en-32843	Military presence increased in Melbourne for 2006 Commonwealth Games	32843	420097	https://en.wikinews.org/wiki?curid=32843	332810283ebb3000f9e2393eba35261b
en-32844	9/11 conspirator Moussaoui ejected from court	32844	1218125	https://en.wikinews.org/wiki?curid=32844	25ff022b7598d0ff3a7a3af3af71fbef
en-32856	Norway-led peacekeeper base attacked in Afghanistan	32856	3151982	https://en.wikinews.org/wiki?curid=32856	fecef89bd84785e1213cf94bbf6bfc31
en-32861	Opposition attacks government over involvement in wheat kickbacks as Australian Parliament resumes sitting	32861	541591	https://en.wikinews.org/wiki?curid=32861	21fc52db38b73ee8ebfd1d2878887745
en-32865	Journals tackle scientific fraud	32865	4223485	https://en.wikinews.org/wiki?curid=32865	1ead76c33927ea2cb5c57974517bdc9c
en-32895	Outrage in Mexico after Sheraton Hotel evicts Cuban officials	32895	4224397	https://en.wikinews.org/wiki?curid=32895	285196a32701a1c7f0d9f74afa47ce8c
en-32902	RU486 debate enters Australian Senate	32902	4272786	https://en.wikinews.org/wiki?curid=32902	a401d5751025539ccc16a9fc3105fbac
en-32908	Six year old suspended for sexual harassment	32908	4224815	https://en.wikinews.org/wiki?curid=32908	9372b17507bb96c7bda781227d1b8b83
en-32917	French satirical weekly reprints caricatures	32917	3159825	https://en.wikinews.org/wiki?curid=32917	31953cc776a9ba837847677f59838d6f
en-32921	"One of the ""Lackawanna Six"" may have been among Yemeni prison escapees"	32921	4227115	https://en.wikinews.org/wiki?curid=32921	53b513fccb293f5c53c7967f221b2463
en-32922	Jyllands-Posten reconsiders printing holocaust denial cartoons	32922	3801620	https://en.wikinews.org/wiki?curid=32922	6d5a76938b1f424dd4e84ebbfe5eeac0
en-32927	Curious death befalls collaborator days before movie release	32927	4225242	https://en.wikinews.org/wiki?curid=32927	f119296db3c2549cac7c9b5db42d50b2
en-32929	Insurgency targeting of teachers causes south Thailand school closures	32929	4225809	https://en.wikinews.org/wiki?curid=32929	2e30fd2fa4d470583d75fcbddf2c21fc
en-32971	Bird Flu found in Africa	32971	4228171	https://en.wikinews.org/wiki?curid=32971	bb06b43cbbc35b55d3ad9466cce5800d
en-32978	George Deutsch resigns NASA post after Texas A&M refutes his resume	32978	541688	https://en.wikinews.org/wiki?curid=32978	ce8da1341578b4261cbab73ba71df020
en-32979	US Senate offices evacuated	32979	3391900	https://en.wikinews.org/wiki?curid=32979	7f5a457bb1e193b96c855d030f75c59a
en-32981	Home Office release statistics showing drop in UK's violent crime	32981	419399	https://en.wikinews.org/wiki?curid=32981	4b4277e709f045e63af98f1f7dc6a616
en-33009	Bird flu spreading through Indonesia and China	33009	2257648	https://en.wikinews.org/wiki?curid=33009	5afcb776a26ce101bb337f044f8d573b
en-33011	Berlin court repeals preliminary injunction against Wikimedia Germany	33011	1467930	https://en.wikinews.org/wiki?curid=33011	54f7c2a1723fe2e7b55435b8c6e787d6
en-33012	Repeal of ministerial control of RU486 bill passes Australian Senate	33012	2565310	https://en.wikinews.org/wiki?curid=33012	b37e218f769f27f9d5f2e0ff233fcf5d
en-33015	Neil Entwistle, suspect in murder of wife and child, arrested in England	33015	542481	https://en.wikinews.org/wiki?curid=33015	544b48a7ffd0d8547ee4386fa4446982
en-33029	700,000 march in Beirut; Hezbollah leader lambasts Bush and Rice	33029	4226063	https://en.wikinews.org/wiki?curid=33029	c18eaa2afd85b1bbe031d4ecb8b4c854
en-33030	"""World Can't Wait"" protesters rally outside the White House"	33030	3979141	https://en.wikinews.org/wiki?curid=33030	a292fd23423d4a6dde8a8df59582b748
en-33066	"ESPN trades Al Michaels for ""Oswald the Lucky Rabbit"""	33066	3930557	https://en.wikinews.org/wiki?curid=33066	59a7d7f3b2e3796e8c3813b85b9e5385
en-33095	Australian governments to meet for first COAG meeting of 2006 today	33095	4360160	https://en.wikinews.org/wiki?curid=33095	410c0446094de3db959384401443ee6e
en-33100	Tomb discovered in Valley of the Kings	33100	4227112	https://en.wikinews.org/wiki?curid=33100	e928431ea5e2a37488e3557ba6408fa6
en-33148	Greek government's phones tapped for a year	33148	1984163	https://en.wikinews.org/wiki?curid=33148	719501ed8b4ebf5530e78ed68d77a51d
en-33164	2006 Olympic Winter Games open in Italy	33164	542494	https://en.wikinews.org/wiki?curid=33164	e6e8deb5c41ac7220c0b60836acc7f7a
en-33186	Thai ministry orders work halted on much-delayed Ongkharak reactor	33186	1976691	https://en.wikinews.org/wiki?curid=33186	48f90f23e16b4c72e39ee5b9b5b339ea
en-33196	Poll embarassment for Blair	33196	1977139	https://en.wikinews.org/wiki?curid=33196	b7826ee2cddc7f6f0e26e811dfef183f
en-33219	University of Illinois student newspaper runs six Prophet Mohammed cartoons	33219	3151994	https://en.wikinews.org/wiki?curid=33219	071d81bae4238809dfe2b3b9b96be917
en-33229	Neil Entwistle agrees to extradition	33229	798524	https://en.wikinews.org/wiki?curid=33229	a9ed9cd73b24b95222fe7e40b9deeafe
en-33245	Israeli PM Ariel Sharon undergoes emergency surgery	33245	4230545	https://en.wikinews.org/wiki?curid=33245	ebd48860f0884ebe8e77c671d8106196
en-33257	Iran to abandon Nuclear Non Proliferation (NPT) if threatened to cut down on nuclear activities	33257	1240605	https://en.wikinews.org/wiki?curid=33257	35fb4b9c59a1388972ba0bd7d074440d
en-33260	Craigslist sued for hosting discriminatory housing ads	33260	1408283	https://en.wikinews.org/wiki?curid=33260	b7f45b9f2d520596701ef6215c3ef4ca
en-33271	Steve Fossett breaks record for longest nonstop flight, lands safely	33271	1718120	https://en.wikinews.org/wiki?curid=33271	1508bd15755cb0dce10587be955ae32b
en-33275	SpaceX delays Falcon 1 launch again	33275	3172500	https://en.wikinews.org/wiki?curid=33275	a183e93a88d7c3c7a4852d2d8a3d2753
en-33276	Protest held against Muhammad caricatures in Paris	33276	3843421	https://en.wikinews.org/wiki?curid=33276	2f146d83e69e2b7c4c95b1db01d02a26
en-33304	Michelle Kwan withdraws from Olympics	33304	4228167	https://en.wikinews.org/wiki?curid=33304	d1ea99a67fde4734897b1b94bc5f764f
en-33321	Sondhi may face legal action from Thai Rak Thai party	33321	4230543	https://en.wikinews.org/wiki?curid=33321	7bb736a5cf20a6fd203aad2704ae3d23
en-33335	Jaafari nominated Iraq PM	33335	1985046	https://en.wikinews.org/wiki?curid=33335	fefd2d7bd8ba2f874ebadcaf73e33839
en-33339	Newspaper alleges U.S. drawing up plans to attack Iran	33339	1975603	https://en.wikinews.org/wiki?curid=33339	acf06902bf7dcef10c0104c1f789f5f1
en-33351	US vice president shoots man in hunting accident	33351	545189	https://en.wikinews.org/wiki?curid=33351	209cea1a22c3922534e8b07f01a9d55b
en-33387	Record snowfall in Northeastern United States	33387	4231513	https://en.wikinews.org/wiki?curid=33387	50971c6f20a8d94165312de0fbfc921a
en-33398	Australian PM links cannabis use to mental illness	33398	2514237	https://en.wikinews.org/wiki?curid=33398	18ad343d801daeba14422bdcf3798360
en-33401	Melbourne police raid hydroponic cannabis growers	33401	2514243	https://en.wikinews.org/wiki?curid=33401	01ac3a2033a18f763df223eff6f4607d
en-33409	Australian governments to spend $1.1 billion on mental health	33409	2514258	https://en.wikinews.org/wiki?curid=33409	3e89f5c098cb903c09b1aee5068b2d1c
en-33417	First of the Bali nine sentenced	33417	2514204	https://en.wikinews.org/wiki?curid=33417	4ca38ba3dafc7265c8fac6f25bb4fb6d
en-33429	The Independent questions Wikipedia's accuracy	33429	2584500	https://en.wikinews.org/wiki?curid=33429	a6c17e26a28ea978341635b3e0b33488
en-33438	Wikipedia suffers outage	33438	1109082	https://en.wikinews.org/wiki?curid=33438	45005f35d8754db287a6f96abe83f421
en-33445	Bali Nine ringleaders sentenced to death	33445	4233243	https://en.wikinews.org/wiki?curid=33445	23816118846cfbd6ee8cacc79c6aeece
en-33464	Day 3 Results - Olympic Winter Games	33464	545187	https://en.wikinews.org/wiki?curid=33464	823850e984d4aedef3ce2273152ef4ac
en-33470	Study says people don't understand the emotional tone of emails, but think they do	33470	2446122	https://en.wikinews.org/wiki?curid=33470	4d91d87120a7b32b15658ee908a3585b
en-33488	Trainee police officer shot in Nottingham	33488	2461654	https://en.wikinews.org/wiki?curid=33488	eabb3da294d6f027c036394e028b416a
en-33535	Tibetans protest Google on Valentine's Day	33535	1407902	https://en.wikinews.org/wiki?curid=33535	292ca334f5587fcf3a696bc18fda8984
en-33536	GAO reveals $1.6 billion spent on public relations by the Bush administration in 2003-2005	33536	545760	https://en.wikinews.org/wiki?curid=33536	a65671455b3365c56b94a899703ea75d
en-33547	California police kill knife-wielding man	33547	715685	https://en.wikinews.org/wiki?curid=33547	c4cc8f8e4298f1811cf3a42e777b22e1
en-33552	The Tel Aviv Magistrates Court sentences Omri Sharon	33552	2304096	https://en.wikinews.org/wiki?curid=33552	981602e395feea88e54dcb6fe346118e
en-33554	Man shot by US Vice President suffers mild heart attack	33554	546661	https://en.wikinews.org/wiki?curid=33554	e08ad6d4a076b9ec77cda6a8f2d77ceb
en-33556	Warner Music sees large growth digital music revenue	33556	546503	https://en.wikinews.org/wiki?curid=33556	ee2621fb22f45292c5aebb650fdd350e
en-33559	Chinese party elders denounce media censorship	33559	548879	https://en.wikinews.org/wiki?curid=33559	14bc6fa8ab4ea066e0d0431516df52ae
en-33570	Day 4 Results - Olympic Winter Games	33570	1682794	https://en.wikinews.org/wiki?curid=33570	d3db6704c7897cf29bb07941ec5bf1f8
en-33573	Last three Bali Nine smugglers jailed for life	33573	4234084	https://en.wikinews.org/wiki?curid=33573	9469bd88699c5058d3b4c199dc30a413
en-33579	Public smoking ban in Virginia snuffed out	33579	1950722	https://en.wikinews.org/wiki?curid=33579	44f98036bc850706c98d00fa54894b56
en-33586	American Bar Association denounced President Bush's warrantless domestic surveillance program	33586	715392	https://en.wikinews.org/wiki?curid=33586	68bd71d40b838f36b23fd0907fab66a9
en-33590	New photos of Abu Ghraib prison abuse	33590	1110426	https://en.wikinews.org/wiki?curid=33590	778b2afb24ebdb3642213bf9eb86ee24
